From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,RH,WS,WD,SR,BP,AT,RF
23-09-2021 19:15,23-09-2021 19:30,23.0,55.0,4.4,10.3,14.7,16.8,3.1,0.6,19.8,0.1,1.6,69.9,1.5,13.8,3.3,983.5,26.4,0.0
23-09-2021 19:30,23-09-2021 19:45,23.0,55.0,2.6,8.4,11.0,15.7,3.0,0.6,19.7,0.1,0.8,69.6,1.3,11.3,3.3,983.6,26.3,0.0
23-09-2021 20:00,23-09-2021 20:15,3.0,13.0,2.7,10.1,12.8,15.4,2.7,0.7,20.2,0.1,2.3,70.4,2.7,35.6,3.7,984.6,26.2,0.0
23-09-2021 20:15,23-09-2021 20:30,3.0,13.0,1.8,10.6,12.4,15.4,2.3,0.7,23.8,0.1,2.9,71.7,2.9,40.5,3.6,985.0,26.0,0.0
23-09-2021 20:30,23-09-2021 20:45,3.0,13.0,1.0,12.3,13.2,15.7,2.3,0.7,21.5,0.1,1.3,72.6,2.3,42.3,3.6,985.2,26.0,0.0
23-09-2021 20:45,23-09-2021 21:00,3.0,13.0,5.2,11.9,17.0,16.3,2.4,0.7,19.8,0.1,1.4,70.9,2.9,44.5,3.7,985.1,26.1,0.0
23-09-2021 21:00,23-09-2021 21:15,14.0,23.0,1.2,13.3,14.5,17.5,2.0,0.7,19.4,0.1,1.7,70.7,2.5,55.3,3.7,985.3,26.0,0.0
23-09-2021 21:15,23-09-2021 21:30,14.0,23.0,3.5,12.2,15.7,16.2,1.9,0.7,16.9,0.1,0.9,72.2,2.0,72.1,3.5,985.4,25.8,0.0
23-09-2021 21:30,23-09-2021 21:45,14.0,23.0,2.9,16.2,19.1,15.4,1.5,0.8,14.3,0.1,0.7,73.1,2.0,88.0,3.6,985.3,25.9,0.0
23-09-2021 21:45,23-09-2021 22:00,14.0,23.0,3.4,15.3,18.6,15.5,1.8,0.8,13.7,0.1,1.9,73.0,2.3,91.8,3.6,985.3,26.1,0.0
23-09-2021 22:00,23-09-2021 22:15,8.0,23.0,3.8,17.3,21.1,15.6,2.0,0.7,12.6,0.2,3.5,72.5,2.1,91.5,3.6,985.4,26.1,0.0
23-09-2021 22:15,23-09-2021 22:30,8.0,23.0,4.1,15.6,19.7,15.2,1.9,0.7,12.2,0.1,1.5,72.2,2.0,111.6,3.4,985.4,26.0,0.0
23-09-2021 22:30,23-09-2021 22:45,8.0,23.0,1.3,15.8,17.2,15.1,2.6,0.8,11.7,0.2,1.0,72.6,2.1,113.3,3.5,985.4,25.9,0.0
23-09-2021 22:45,23-09-2021 23:00,8.0,23.0,3.1,17.2,20.3,14.7,2.6,0.7,11.6,0.3,1.2,73.0,1.8,106.6,3.6,985.4,25.9,0.0
23-09-2021 23:00,23-09-2021 23:15,12.0,24.0,4.8,16.0,20.8,13.8,2.7,0.7,12.3,0.3,1.1,72.8,1.9,104.8,3.5,985.3,25.9,0.0
23-09-2021 23:15,23-09-2021 23:30,12.0,24.0,3.8,15.5,19.4,12.9,2.6,0.7,12.3,0.1,1.0,72.7,1.8,115.0,3.4,985.3,25.9,0.0
23-09-2021 23:30,23-09-2021 23:45,12.0,24.0,3.6,14.5,18.2,13.4,2.1,0.7,12.0,0.2,1.0,73.0,1.4,111.5,3.5,985.1,25.7,0.0
23-09-2021 23:45,24-09-2021 00:00,12.0,24.0,4.7,15.5,20.2,13.1,1.9,0.7,11.1,0.2,1.1,73.5,1.4,142.2,3.4,984.9,25.6,0.0
24-09-2021 00:00,24-09-2021 00:15,7.0,12.0,2.7,15.7,18.4,13.5,2.3,0.7,10.4,0.2,1.0,75.0,1.7,146.7,3.4,984.6,25.4,0.0
24-09-2021 00:15,24-09-2021 00:30,7.0,12.0,2.6,15.7,18.3,13.6,3.0,0.7,9.2,0.2,1.1,76.3,1.6,152.3,3.3,984.4,25.3,0.0
24-09-2021 00:30,24-09-2021 00:45,7.0,12.0,3.8,18.4,22.2,13.5,2.3,0.7,7.6,0.2,1.0,77.2,1.6,164.4,3.3,984.3,25.1,0.0
24-09-2021 00:45,24-09-2021 01:00,7.0,12.0,3.1,17.8,21.0,13.1,1.8,0.7,6.5,0.2,0.9,77.7,1.4,147.9,3.5,984.3,25.0,0.0
24-09-2021 02:45,24-09-2021 03:00,8.0,24.0,3.6,21.6,25.2,13.4,3.3,0.7,5.5,0.1,1.6,74.7,1.0,56.3,3.6,984.4,25.6,0.0
24-09-2021 03:00,24-09-2021 03:15,9.0,20.0,3.8,16.5,20.3,13.5,3.0,0.7,6.7,0.2,1.9,72.9,0.7,47.9,3.6,984.4,25.7,0.0
24-09-2021 03:15,24-09-2021 03:30,9.0,20.0,1.0,18.0,19.0,13.2,3.7,0.6,6.6,0.2,1.7,73.0,0.9,66.0,3.6,984.5,25.5,0.0
24-09-2021 03:30,24-09-2021 03:45,9.0,20.0,4.9,16.3,21.2,13.3,3.5,0.6,6.2,0.2,1.2,73.7,0.5,60.7,3.6,984.4,25.3,0.0
24-09-2021 03:45,24-09-2021 04:00,9.0,20.0,4.7,17.6,22.3,12.6,3.2,0.6,5.7,0.3,1.2,73.9,0.9,42.7,3.7,984.4,25.3,0.0
24-09-2021 04:00,24-09-2021 04:15,11.0,36.0,2.1,17.7,19.7,12.4,4.0,0.6,4.8,0.3,1.2,74.2,0.9,37.2,3.7,984.5,25.4,0.0
24-09-2021 04:15,24-09-2021 04:30,11.0,36.0,5.1,18.6,23.7,12.0,4.6,0.6,3.9,0.3,1.5,74.0,1.1,53.9,3.6,984.6,25.4,0.0
24-09-2021 04:30,24-09-2021 04:45,11.0,36.0,5.8,20.4,26.2,12.7,4.5,0.6,3.7,0.2,1.1,75.2,1.0,65.2,3.6,984.6,25.2,0.0
24-09-2021 04:45,24-09-2021 05:00,11.0,36.0,4.1,21.4,25.6,12.5,4.0,0.6,3.4,0.2,0.9,76.3,1.2,58.5,3.7,984.7,25.1,0.0
24-09-2021 05:00,24-09-2021 05:15,8.0,24.0,3.4,20.3,23.8,12.6,4.4,0.6,3.6,0.2,0.8,76.9,1.2,67.1,3.6,984.7,25.0,0.0
24-09-2021 05:15,24-09-2021 05:30,8.0,24.0,5.4,19.7,25.1,12.1,4.9,0.6,3.3,0.2,1.0,76.7,1.1,57.4,3.6,984.7,25.0,0.0
24-09-2021 05:30,24-09-2021 05:45,8.0,24.0,5.0,20.1,25.1,12.0,4.3,0.6,2.8,0.2,1.1,75.6,1.2,51.7,3.7,984.7,25.1,0.0
24-09-2021 05:45,24-09-2021 06:00,8.0,24.0,2.4,20.6,23.0,11.9,4.5,0.6,2.7,0.1,0.9,75.1,0.8,29.1,3.6,984.8,25.2,0.0
24-09-2021 06:00,24-09-2021 06:15,18.0,35.0,1.7,19.1,20.7,12.7,5.3,0.7,2.6,0.1,0.9,75.2,1.4,44.3,4.7,985.0,25.2,0.0
24-09-2021 06:15,24-09-2021 06:30,18.0,35.0,2.8,19.9,22.7,12.6,5.4,0.7,2.4,0.1,0.8,75.7,1.0,65.4,8.3,985.0,24.9,0.0
24-09-2021 06:30,24-09-2021 06:45,18.0,35.0,3.1,18.9,22.1,12.9,4.1,0.7,2.4,0.2,0.8,76.0,0.9,35.5,12.5,985.1,25.0,0.0
24-09-2021 06:45,24-09-2021 07:00,18.0,35.0,6.7,19.6,26.2,13.6,4.4,0.7,2.1,0.1,0.8,75.9,0.6,57.7,16.9,985.2,25.1,0.0
24-09-2021 07:00,24-09-2021 07:15,22.0,41.0,9.4,19.9,29.3,14.7,5.0,0.7,2.4,0.1,0.9,75.5,0.9,36.4,21.1,985.4,25.3,0.0
24-09-2021 07:15,24-09-2021 07:30,22.0,41.0,11.3,21.4,32.7,16.0,5.2,0.8,2.5,0.2,1.0,75.2,0.4,92.7,29.1,985.4,25.5,0.0
24-09-2021 07:30,24-09-2021 07:45,22.0,41.0,14.5,19.5,34.0,15.0,4.1,0.7,2.0,0.2,1.1,74.9,0.3,150.6,38.5,985.4,25.9,0.0
24-09-2021 08:00,24-09-2021 08:15,24.0,55.0,15.0,21.3,36.2,13.5,2.8,0.8,2.3,0.2,1.2,72.6,1.3,145.7,61.7,985.6,26.6,0.0
24-09-2021 08:15,24-09-2021 08:30,24.0,55.0,17.3,23.3,40.6,12.3,2.3,0.8,2.8,0.2,1.1,71.2,1.3,143.6,83.0,985.8,27.0,0.0
24-09-2021 08:30,24-09-2021 08:45,24.0,55.0,17.7,23.4,41.1,12.4,1.8,0.8,3.1,0.3,1.1,69.1,1.0,136.9,117.5,985.9,28.0,0.0
24-09-2021 08:45,24-09-2021 09:00,24.0,55.0,16.6,26.4,43.0,12.5,1.5,0.8,3.4,0.3,1.1,63.9,1.6,161.1,285.1,985.8,30.0,0.0
24-09-2021 09:00,24-09-2021 09:15,23.0,62.0,16.9,26.5,43.4,12.0,1.7,0.8,4.2,0.2,1.0,58.0,1.3,156.7,275.4,985.9,31.5,0.0
24-09-2021 09:15,24-09-2021 09:30,23.0,62.0,14.7,28.8,43.5,12.0,1.9,0.8,4.8,0.2,0.9,56.7,1.1,150.8,264.3,985.8,31.4,0.0
24-09-2021 09:30,24-09-2021 09:45,23.0,62.0,7.5,27.7,35.2,12.5,1.7,0.7,7.6,0.2,1.0,54.9,1.5,140.8,333.9,985.9,31.8,0.0
24-09-2021 09:45,24-09-2021 10:00,23.0,62.0,8.6,25.0,33.5,12.7,1.5,0.7,9.6,0.2,0.9,54.2,0.9,115.9,295.1,985.9,32.3,0.0
24-09-2021 10:00,24-09-2021 10:15,18.0,53.0,7.7,23.8,31.5,13.7,2.1,0.6,11.7,0.1,0.7,52.6,0.9,118.7,281.9,986.0,32.8,0.0
24-09-2021 10:15,24-09-2021 10:30,18.0,53.0,5.2,25.9,31.0,14.0,1.8,0.6,13.9,0.1,0.8,52.8,0.9,120.9,370.2,986.0,33.0,0.0
24-09-2021 10:30,24-09-2021 10:45,18.0,53.0,1.9,20.3,22.2,13.8,2.4,0.7,16.6,0.1,0.7,51.5,1.2,121.3,220.2,986.1,33.1,0.0
24-09-2021 10:45,24-09-2021 11:00,18.0,53.0,5.6,21.7,27.3,13.8,2.0,0.7,18.9,0.1,0.7,53.5,1.1,112.6,252.2,986.1,32.3,0.0
24-09-2021 11:00,24-09-2021 11:15,20.0,51.0,4.3,19.7,24.0,13.8,2.0,0.6,21.2,0.1,0.8,54.0,1.5,112.9,298.0,985.9,32.8,0.0
24-09-2021 11:15,24-09-2021 11:30,20.0,51.0,3.4,14.2,17.5,14.3,1.9,0.6,23.6,0.1,0.8,53.0,1.3,136.4,186.0,985.8,32.2,0.0
24-09-2021 11:30,24-09-2021 11:45,20.0,51.0,4.7,14.0,18.7,15.1,2.1,0.6,26.8,0.2,0.7,51.5,2.4,162.4,343.0,985.6,33.2,0.0
24-09-2021 11:45,24-09-2021 12:00,20.0,51.0,5.1,13.8,18.9,15.6,1.6,0.6,30.3,0.1,0.5,52.3,1.3,125.1,382.0,985.5,33.3,0.0
24-09-2021 12:00,24-09-2021 12:15,13.0,39.0,4.6,14.1,18.6,16.0,2.0,0.6,30.4,0.1,0.4,47.9,1.1,122.8,431.0,985.3,35.2,0.0
24-09-2021 12:30,24-09-2021 12:45,13.0,39.0,3.6,12.9,16.5,17.2,2.1,0.6,37.9,0.1,0.4,51.0,1.0,112.6,332.6,984.6,33.2,0.0
24-09-2021 12:45,24-09-2021 13:00,13.0,39.0,5.1,12.8,17.9,18.5,2.1,0.6,39.4,0.1,0.3,50.3,1.6,148.8,291.7,984.3,33.8,0.0
24-09-2021 13:00,24-09-2021 13:15,19.0,46.0,2.6,13.3,15.8,18.4,2.0,0.6,38.4,0.1,0.3,52.8,1.8,147.3,121.0,984.1,32.0,0.0
24-09-2021 13:30,24-09-2021 13:45,19.0,46.0,2.8,14.8,17.6,18.1,2.1,0.6,37.8,0.1,0.4,54.0,2.1,145.0,73.0,983.6,31.6,0.0
24-09-2021 14:00,24-09-2021 14:15,24.0,51.0,3.5,13.7,17.2,18.9,2.2,0.6,24.6,0.1,0.4,59.9,1.4,116.1,92.9,983.4,29.9,0.0
24-09-2021 14:15,24-09-2021 14:30,24.0,51.0,1.6,13.0,14.5,18.9,2.3,0.6,25.4,0.1,0.5,60.6,1.2,103.7,76.0,983.2,30.1,0.0
24-09-2021 14:30,24-09-2021 14:45,24.0,51.0,4.8,13.6,18.3,18.4,2.4,0.7,25.0,0.1,0.5,61.2,1.0,90.3,82.7,983.0,30.3,0.0
24-09-2021 14:45,24-09-2021 15:00,24.0,51.0,2.4,16.2,18.6,18.6,2.7,0.7,25.9,0.1,0.6,60.1,1.0,92.8,105.4,982.9,31.0,0.0
24-09-2021 15:00,24-09-2021 15:15,28.0,34.0,3.2,17.4,20.7,18.8,2.7,0.8,30.7,0.1,0.8,59.0,1.1,100.2,164.7,982.7,31.6,0.0
24-09-2021 15:15,24-09-2021 15:30,28.0,34.0,3.9,20.4,24.3,19.1,2.7,0.9,33.7,0.1,1.3,56.6,1.6,70.0,162.1,982.5,32.1,0.0
24-09-2021 15:30,24-09-2021 15:45,28.0,34.0,5.3,14.7,20.0,18.5,2.8,0.8,34.5,0.2,2.5,56.5,1.8,64.3,122.7,982.4,31.4,0.0
24-09-2021 15:45,24-09-2021 16:00,28.0,34.0,0.2,15.5,15.7,18.7,2.6,0.7,30.9,0.3,2.8,57.2,1.7,92.6,119.5,982.4,31.6,0.0
24-09-2021 16:00,24-09-2021 16:15,31.0,51.0,4.8,12.0,16.7,19.5,2.5,0.6,26.2,0.2,2.4,55.3,3.7,147.8,36.2,982.7,29.9,0.0
24-09-2021 16:15,24-09-2021 16:30,31.0,51.0,4.9,10.5,15.5,18.3,2.6,0.5,23.0,0.2,1.8,59.0,3.8,171.0,61.8,982.6,28.2,0.0
24-09-2021 16:30,24-09-2021 16:45,31.0,51.0,2.7,9.3,12.0,16.7,2.4,0.5,23.2,0.2,1.3,59.7,2.9,177.6,64.5,982.4,28.1,0.0
24-09-2021 16:45,24-09-2021 17:00,31.0,51.0,0.6,8.8,9.3,16.8,2.4,0.5,21.9,0.1,0.4,60.9,1.2,164.9,32.6,982.4,27.9,0.0
24-09-2021 17:00,24-09-2021 17:15,7.0,27.0,4.5,7.7,12.3,16.1,2.4,0.6,20.0,0.1,0.4,61.2,1.1,52.1,23.5,982.6,28.0,0.0
24-09-2021 17:15,24-09-2021 17:30,7.0,27.0,6.1,10.1,16.3,15.8,2.4,0.6,18.8,0.0,0.3,62.5,0.5,301.3,25.9,982.2,28.0,0.0
24-09-2021 17:30,24-09-2021 17:45,7.0,27.0,2.2,11.3,13.4,16.1,2.3,0.6,16.3,0.0,0.3,65.8,0.9,332.6,28.0,982.1,27.4,0.0
24-09-2021 17:45,24-09-2021 18:00,7.0,27.0,1.9,10.7,12.6,16.3,2.2,0.6,16.2,0.0,0.6,69.4,1.3,352.1,16.9,982.2,26.5,0.0
24-09-2021 18:00,24-09-2021 18:15,9.0,20.0,4.9,10.2,15.2,16.0,1.9,0.6,16.5,0.0,0.4,71.5,1.3,356.9,7.8,982.2,26.1,0.0
24-09-2021 18:15,24-09-2021 18:30,9.0,20.0,2.8,11.9,14.8,15.8,2.2,0.6,14.4,0.0,0.3,74.1,0.7,337.4,4.0,982.2,26.0,0.0
24-09-2021 18:30,24-09-2021 18:45,9.0,20.0,3.2,15.6,18.9,15.5,2.4,0.6,11.2,0.0,0.3,75.7,0.9,358.2,3.2,982.3,25.8,0.0
24-09-2021 18:45,24-09-2021 19:00,9.0,20.0,6.8,15.5,22.2,14.9,2.4,0.7,8.2,0.1,0.4,76.7,0.6,7.2,3.4,982.4,25.7,0.0
24-09-2021 19:00,24-09-2021 19:15,12.0,18.0,3.3,15.1,18.3,14.2,2.2,0.7,7.2,0.1,0.4,76.5,1.0,46.4,3.7,982.5,25.4,0.0
24-09-2021 19:15,24-09-2021 19:30,12.0,18.0,3.3,15.8,19.0,14.6,2.0,0.7,7.7,0.1,0.4,75.9,0.8,37.2,3.7,982.7,25.6,0.0
24-09-2021 20:15,24-09-2021 20:30,22.0,28.0,4.7,20.0,24.7,14.6,2.1,0.8,3.3,0.2,0.9,78.3,0.8,60.8,3.7,983.9,10.8,0.0
24-09-2021 20:30,24-09-2021 20:45,22.0,28.0,4.6,21.9,26.4,14.9,2.0,0.8,4.3,0.1,0.8,78.0,1.1,54.9,3.7,984.2,5.8,0.0
24-09-2021 20:45,24-09-2021 21:00,22.0,28.0,6.1,20.5,26.5,14.4,2.9,0.8,4.9,0.1,1.0,77.7,0.8,31.0,3.6,984.4,1.1,0.0
24-09-2021 21:00,24-09-2021 21:15,27.0,38.0,3.5,23.9,27.4,15.2,2.9,0.9,4.3,0.2,1.7,77.8,0.3,38.0,3.4,984.6,25.7,0.0
24-09-2021 21:15,24-09-2021 21:30,27.0,38.0,5.8,25.1,31.0,15.6,2.8,1.0,3.0,0.3,5.8,77.9,0.3,150.2,3.4,984.8,25.8,0.0
24-09-2021 21:30,24-09-2021 21:45,27.0,38.0,5.2,21.5,26.7,14.8,2.0,1.0,2.2,0.3,9.3,78.1,1.1,167.1,3.3,984.9,25.8,0.0
24-09-2021 21:45,24-09-2021 22:00,27.0,38.0,6.5,22.2,28.7,15.6,2.3,1.0,2.3,0.3,12.2,78.3,0.5,314.2,3.2,984.7,25.9,0.0
24-09-2021 22:00,24-09-2021 22:15,38.0,55.0,5.6,24.8,30.4,16.2,2.9,0.9,1.6,0.3,11.6,78.0,0.8,344.1,3.1,984.6,25.9,0.0
24-09-2021 22:15,24-09-2021 22:30,38.0,55.0,8.2,22.3,30.5,16.8,3.2,1.0,1.8,0.3,9.9,78.3,0.5,212.0,3.3,984.7,25.9,0.0
24-09-2021 22:30,24-09-2021 22:45,38.0,55.0,8.7,25.7,34.4,17.0,3.1,1.0,2.0,0.3,10.0,78.2,0.5,293.1,3.2,984.7,25.8,0.0
24-09-2021 22:45,24-09-2021 23:00,38.0,55.0,5.3,24.6,29.9,17.3,3.2,1.0,2.0,0.3,9.9,78.6,0.6,233.3,3.2,984.9,25.7,0.0
24-09-2021 23:00,24-09-2021 23:15,36.0,57.0,8.5,23.6,32.1,16.5,2.9,1.0,2.2,0.2,10.3,78.7,0.3,39.1,3.7,985.0,25.8,0.0
24-09-2021 23:15,24-09-2021 23:30,36.0,57.0,6.2,25.0,31.2,16.1,2.2,1.0,2.4,0.4,9.7,78.6,0.7,75.2,3.6,985.0,25.9,0.0
24-09-2021 23:30,24-09-2021 23:45,36.0,57.0,8.4,22.3,30.7,15.8,1.4,1.0,2.2,0.3,9.4,78.5,0.9,94.7,3.5,985.0,25.9,0.0
24-09-2021 23:45,25-09-2021 00:00,36.0,57.0,9.1,24.7,33.8,15.5,2.5,1.0,1.7,0.3,9.2,78.6,0.9,112.5,3.6,985.0,25.8,0.0
25-09-2021 00:15,25-09-2021 00:30,38.0,52.0,11.8,29.3,41.1,14.5,2.9,0.9,1.8,0.3,8.8,77.6,1.0,104.7,3.5,984.8,25.8,0.0
25-09-2021 00:30,25-09-2021 00:45,38.0,52.0,8.3,32.7,40.9,13.7,1.9,0.9,1.5,0.3,6.0,77.0,1.0,100.0,3.5,984.9,25.9,0.0
25-09-2021 00:45,25-09-2021 01:00,38.0,52.0,6.6,33.6,40.2,13.2,0.8,0.8,1.4,0.2,3.8,76.6,1.2,115.0,3.5,984.8,26.0,0.0
25-09-2021 02:45,25-09-2021 03:00,14.0,35.0,7.1,32.6,39.6,15.8,3.0,0.8,1.1,0.2,2.3,78.3,0.5,92.5,3.6,983.9,25.4,0.0
25-09-2021 03:00,25-09-2021 03:15,23.0,35.0,8.4,31.6,40.0,14.8,2.5,0.8,1.1,0.2,2.3,78.5,0.5,46.8,3.7,983.7,25.3,0.0
25-09-2021 03:15,25-09-2021 03:30,23.0,35.0,9.5,27.4,36.9,14.0,2.6,0.8,1.7,0.2,2.5,78.6,0.4,40.7,3.4,983.6,25.3,0.0
25-09-2021 03:30,25-09-2021 03:45,23.0,35.0,9.7,27.8,37.5,13.3,1.1,0.8,1.4,0.2,2.5,78.7,0.3,190.7,3.4,983.4,25.1,0.0
25-09-2021 03:45,25-09-2021 04:00,23.0,35.0,14.8,19.8,34.6,13.0,1.7,0.8,1.4,0.2,2.3,78.8,0.3,29.0,3.4,983.6,25.0,0.0
25-09-2021 04:00,25-09-2021 04:15,20.0,39.0,14.5,23.4,37.9,12.6,2.5,0.8,1.7,0.2,2.3,78.9,0.9,73.0,3.7,983.5,24.9,0.0
25-09-2021 04:15,25-09-2021 04:30,20.0,39.0,12.1,23.1,35.2,12.3,2.4,0.7,1.4,0.2,2.2,78.9,0.9,85.2,3.6,983.4,24.8,0.0
25-09-2021 04:30,25-09-2021 04:45,20.0,39.0,12.9,24.4,37.2,12.0,1.7,0.7,1.5,0.3,2.4,79.5,0.8,50.6,3.7,983.4,24.8,0.0
25-09-2021 04:45,25-09-2021 05:00,20.0,39.0,12.6,25.5,38.2,13.3,1.2,0.7,1.5,0.2,2.1,79.5,0.6,39.0,3.7,983.4,24.9,0.0
25-09-2021 05:00,25-09-2021 05:15,24.0,42.0,17.4,25.5,42.9,13.1,2.1,0.8,2.2,0.2,2.1,79.6,0.7,33.7,3.7,983.4,24.8,0.0
25-09-2021 05:15,25-09-2021 05:30,24.0,42.0,21.0,24.9,45.8,11.9,2.8,0.8,2.2,0.3,2.3,79.6,1.0,37.4,3.7,983.4,25.0,0.0
25-09-2021 05:30,25-09-2021 05:45,24.0,42.0,29.3,24.0,53.3,10.9,2.7,0.8,2.0,0.5,3.3,79.6,1.0,49.9,3.7,983.4,24.9,0.0
25-09-2021 05:45,25-09-2021 06:00,24.0,42.0,30.2,23.9,54.1,10.3,2.1,0.8,2.0,0.4,3.4,79.7,0.9,43.4,3.8,983.5,24.9,0.0
25-09-2021 06:00,25-09-2021 06:15,23.0,64.0,29.1,22.5,51.6,10.2,3.3,0.8,2.4,0.4,3.2,79.7,0.8,61.7,4.8,983.7,24.8,0.0
25-09-2021 06:15,25-09-2021 06:30,23.0,64.0,27.1,23.0,50.1,11.5,4.0,0.8,2.3,0.3,2.5,79.9,0.7,42.0,8.4,983.9,24.8,0.0
25-09-2021 06:30,25-09-2021 06:45,23.0,64.0,26.9,21.9,48.8,11.5,2.9,0.8,2.8,0.3,2.3,79.8,0.4,86.9,10.6,984.0,24.9,0.0
25-09-2021 06:45,25-09-2021 07:00,23.0,64.0,31.2,20.2,51.4,11.5,2.7,0.8,2.4,0.3,2.1,79.7,0.3,65.4,13.6,984.1,25.1,0.0
25-09-2021 07:00,25-09-2021 07:15,35.0,57.0,32.5,21.7,54.3,12.9,3.5,0.8,3.0,0.3,2.1,79.0,0.1,129.1,20.3,984.2,25.3,0.0
25-09-2021 07:15,25-09-2021 07:30,35.0,57.0,29.6,23.3,52.9,13.0,3.9,0.8,3.2,0.3,2.2,78.4,0.7,173.2,28.7,984.3,25.7,0.0
25-09-2021 07:30,25-09-2021 07:45,35.0,57.0,28.2,25.1,53.3,12.6,2.8,0.9,3.3,0.3,2.5,77.1,0.7,167.0,60.7,984.6,26.3,0.0
25-09-2021 08:00,25-09-2021 08:15,53.0,85.0,19.8,30.3,50.1,13.4,2.9,0.8,5.3,0.3,2.7,70.9,1.0,116.3,84.4,984.8,22.1,0.0
25-09-2021 08:15,25-09-2021 08:30,53.0,85.0,13.0,29.7,42.7,13.8,3.1,0.8,5.6,0.4,3.0,68.9,1.1,125.3,103.2,984.8,28.7,0.0
25-09-2021 08:30,25-09-2021 08:45,53.0,85.0,11.0,32.4,43.4,15.7,2.8,0.7,5.9,0.3,2.8,66.4,0.8,122.9,125.8,984.9,29.2,0.0
25-09-2021 08:45,25-09-2021 09:00,53.0,85.0,10.2,32.7,42.9,16.7,2.2,0.7,7.2,0.3,2.2,64.2,0.5,96.5,193.6,985.0,29.7,0.0
25-09-2021 09:00,25-09-2021 09:15,58.0,89.0,7.3,30.3,37.7,16.8,3.2,0.7,9.1,0.2,1.8,61.4,0.6,91.3,199.1,985.1,30.3,0.0
25-09-2021 09:15,25-09-2021 09:30,58.0,89.0,6.6,25.8,32.3,17.6,3.7,0.7,10.7,0.2,1.8,58.5,0.7,100.2,218.9,985.1,31.0,0.0
25-09-2021 09:30,25-09-2021 09:45,58.0,89.0,6.2,22.4,28.6,17.7,3.4,0.6,12.6,0.2,1.5,57.7,0.4,108.7,232.4,985.0,31.2,0.0
25-09-2021 09:45,25-09-2021 10:00,58.0,89.0,5.6,22.1,27.6,17.1,3.7,0.6,16.1,0.2,1.2,55.2,0.3,71.0,315.0,985.0,31.8,0.0
25-09-2021 10:00,25-09-2021 10:15,51.0,75.0,4.1,18.4,22.4,18.8,4.1,0.6,20.4,0.2,0.9,53.1,1.2,32.3,281.0,985.0,32.1,0.0
25-09-2021 10:15,25-09-2021 10:30,51.0,75.0,3.6,18.4,22.0,18.1,4.0,0.6,24.1,0.2,0.9,53.7,0.6,359.5,333.1,984.9,32.4,0.0
25-09-2021 10:30,25-09-2021 10:45,51.0,75.0,3.1,19.7,22.7,19.2,3.8,0.6,24.8,0.2,0.9,54.2,1.6,359.4,218.2,984.7,31.8,0.0
25-09-2021 10:45,25-09-2021 11:00,51.0,75.0,2.5,17.8,20.3,19.5,3.3,0.6,28.2,0.2,0.9,56.1,1.4,350.4,356.6,984.5,31.9,0.0
25-09-2021 11:00,25-09-2021 11:15,46.0,70.0,3.7,16.5,20.2,19.4,3.6,0.6,30.6,0.2,0.8,54.2,1.0,339.5,178.6,984.3,32.2,0.0
25-09-2021 11:15,25-09-2021 11:30,46.0,70.0,4.6,16.7,21.3,19.4,3.5,0.6,35.4,0.2,0.8,56.0,1.3,349.6,224.1,984.2,31.4,0.0
25-09-2021 11:30,25-09-2021 11:45,46.0,70.0,4.9,18.1,23.0,19.1,3.9,0.6,41.3,0.2,0.9,54.4,0.5,17.3,226.1,984.2,32.4,0.0
25-09-2021 11:45,25-09-2021 12:00,46.0,70.0,0.6,16.7,17.3,19.3,3.8,0.6,43.8,0.2,1.0,51.1,0.5,6.5,210.5,984.0,33.4,0.0
25-09-2021 12:00,25-09-2021 12:15,53.0,68.0,2.7,15.5,18.2,20.6,3.7,0.6,51.6,0.2,1.1,53.1,1.5,37.7,130.8,984.0,31.8,0.0
25-09-2021 12:15,25-09-2021 12:30,53.0,68.0,1.0,16.2,17.2,20.1,3.6,0.7,53.9,0.2,1.1,55.7,1.4,53.6,147.6,983.8,31.4,0.0
25-09-2021 12:30,25-09-2021 12:45,53.0,68.0,3.6,15.5,19.2,19.7,3.7,0.6,54.0,0.2,1.1,55.8,1.6,65.2,143.5,983.5,31.6,0.0
25-09-2021 12:45,25-09-2021 13:00,53.0,68.0,3.5,14.0,17.5,20.0,3.6,0.6,48.8,0.2,1.5,56.0,1.5,68.5,161.9,983.3,31.4,0.0
25-09-2021 13:00,25-09-2021 13:15,45.0,69.0,2.6,11.2,13.8,22.7,3.5,0.6,45.1,0.2,1.4,53.6,1.2,68.3,379.4,983.1,33.1,0.0
25-09-2021 13:15,25-09-2021 13:30,45.0,69.0,5.9,9.1,15.0,24.4,3.4,0.5,37.2,0.2,1.4,49.8,1.8,72.1,259.1,982.8,33.7,0.0
25-09-2021 13:30,25-09-2021 13:45,45.0,69.0,6.1,9.5,15.6,22.6,3.5,0.4,37.4,0.2,1.9,51.2,1.9,61.7,253.7,982.4,33.0,0.0
25-09-2021 14:00,25-09-2021 14:15,31.0,57.0,1.8,10.9,12.6,21.3,3.5,0.7,38.1,0.2,1.8,52.4,1.7,53.3,243.4,981.9,32.8,0.0
25-09-2021 14:15,25-09-2021 14:30,31.0,57.0,4.6,11.7,16.3,21.1,3.9,0.7,34.4,0.2,1.8,53.8,1.7,69.9,96.8,981.7,32.0,0.0
