From Date,To Date,SR,BP,AT,RF,TOT-RF
03-10-2021 12:00,03-10-2021 12:30,687,981.3,36.15,0,0
03-10-2021 12:30,03-10-2021 13:00,641,980.9,36.35,0,0
03-10-2021 13:00,03-10-2021 13:30,513.85,980.5,36.15,0,0
03-10-2021 13:30,03-10-2021 14:00,442.1,980.05,36.7,0,0
03-10-2021 14:00,03-10-2021 14:30,226.3,979.75,36.4,0,0
03-10-2021 14:30,03-10-2021 15:00,307.2,979.45,35.9,0,0
03-10-2021 15:00,03-10-2021 15:30,110.05,979.15,34.9,0,0
03-10-2021 15:30,03-10-2021 16:00,57.35,979.15,33.75,0,0
03-10-2021 16:00,03-10-2021 16:30,37.6,979.1,32.7,0,0
03-10-2021 16:30,03-10-2021 17:00,21.7,979.15,31.8,0,0
03-10-2021 17:00,03-10-2021 17:30,21.25,979.15,31.2,0,0
03-10-2021 17:30,03-10-2021 18:00,10.85,979.25,30.75,0,0
03-10-2021 18:00,03-10-2021 18:30,4.75,979.55,30.2,0,0
03-10-2021 18:30,03-10-2021 19:00,4.1,979.85,30.1,0,0
03-10-2021 19:00,03-10-2021 19:30,4.1,980.1,29.9,0,0
03-10-2021 19:30,03-10-2021 20:00,4.05,980.4,29.8,0,0
03-10-2021 20:00,03-10-2021 20:30,4.1,980.7,29.65,0,0
03-10-2021 20:30,03-10-2021 21:00,4.1,981,29.45,0,0
03-10-2021 21:00,03-10-2021 21:30,4.1,981.35,29.3,0,0
03-10-2021 21:30,03-10-2021 22:00,4.1,981.4,29,0,0
03-10-2021 22:00,03-10-2021 22:30,4.1,981.55,29,0,0
03-10-2021 22:30,03-10-2021 23:00,4.1,981.55,28.45,0,0
03-10-2021 23:00,03-10-2021 23:30,4.1,981.5,28.55,0,0
03-10-2021 23:30,04-10-2021 00:00,4.1,981.35,28.55,0,0
04-10-2021 00:00,04-10-2021 00:30,4.15,981.25,28.6,0,0
04-10-2021 00:30,04-10-2021 01:00,4.1,980.95,28.4,0,0
04-10-2021 01:00,04-10-2021 01:30,4.1,980.9,28.4,0,0
04-10-2021 01:30,04-10-2021 02:00,4.1,980.8,28,0,0
04-10-2021 02:00,04-10-2021 02:30,4.1,980.7,28.15,0,0
04-10-2021 02:30,04-10-2021 03:00,4.1,980.6,28.25,0,0
04-10-2021 03:00,04-10-2021 03:30,4.1,980.5,28.05,0,0
04-10-2021 03:30,04-10-2021 04:00,4.1,980.35,27.85,0,0
04-10-2021 04:00,04-10-2021 04:30,4.1,980.4,27.55,0,0
04-10-2021 04:30,04-10-2021 05:00,4.15,980.45,27.8,0,0
04-10-2021 05:00,04-10-2021 05:30,4.15,980.65,27.7,0,0
04-10-2021 05:30,04-10-2021 06:00,4.15,980.9,27.35,0,0
04-10-2021 06:00,04-10-2021 06:30,5.65,981.25,27,0,0
04-10-2021 06:30,04-10-2021 07:00,12.25,981.5,26.9,0,0
04-10-2021 07:00,04-10-2021 07:30,23.45,981.85,27.55,0,0
04-10-2021 07:30,04-10-2021 08:00,34.15,982.15,28.3,0,0
04-10-2021 08:00,04-10-2021 08:30,46.7,982.45,29.15,0,0
04-10-2021 08:30,04-10-2021 09:00,50.05,982.65,29.95,0,0
04-10-2021 09:00,04-10-2021 09:30,63.6,983,30.75,0,0
04-10-2021 09:30,04-10-2021 10:00,83.9,982.95,31.35,0,0
04-10-2021 10:00,04-10-2021 10:30,192.1,982.9,32.35,0,0
04-10-2021 10:30,04-10-2021 11:00,501.2,982.8,33.5,0,0
04-10-2021 11:00,04-10-2021 11:30,664.1,982.5,34.35,0,0
04-10-2021 11:30,04-10-2021 12:00,681.65,982.25,34.9,0,0
04-10-2021 12:00,04-10-2021 12:30,241.5,982,34.2,0,0
04-10-2021 12:30,04-10-2021 13:00,530.35,981.55,34.95,0,0
04-10-2021 13:00,04-10-2021 13:30,687.35,981.1,36.85,0,0
04-10-2021 13:30,04-10-2021 14:00,446.7,980.8,37,0,0
04-10-2021 14:00,04-10-2021 14:30,196.95,980.45,36.7,0,0
04-10-2021 14:30,04-10-2021 15:00,387.05,980.05,36.75,0,0
04-10-2021 15:00,04-10-2021 15:30,94.35,979.65,35.9,0,0
04-10-2021 15:30,04-10-2021 16:00,54.15,979.35,34.15,0,0
04-10-2021 16:00,04-10-2021 16:30,41.9,979.25,33.6,0,0
04-10-2021 16:30,04-10-2021 17:00,30,978.95,33.15,0,0
04-10-2021 17:00,04-10-2021 17:30,21.55,979,32.75,0,0
04-10-2021 17:30,04-10-2021 18:00,11.7,979.2,31.95,0,0
04-10-2021 18:00,04-10-2021 18:30,4.8,979.25,31.1,0,0
04-10-2021 18:30,04-10-2021 19:00,4.1,979.5,31.35,0,0
04-10-2021 19:00,04-10-2021 19:30,4.1,980.05,30.9,0,0
04-10-2021 19:30,04-10-2021 20:00,4.1,980.5,30.2,0,0
04-10-2021 20:00,04-10-2021 20:30,4.1,981.05,29.95,0,0
04-10-2021 20:30,04-10-2021 21:00,4.1,981.35,29.7,0,0
04-10-2021 21:00,04-10-2021 21:30,4.1,981.6,29.8,0,0
04-10-2021 21:30,04-10-2021 22:00,4.1,981.6,29.55,0,0
04-10-2021 22:00,04-10-2021 22:30,4.1,981.9,29.1,0,0
04-10-2021 22:30,04-10-2021 23:00,4.1,982.25,28.9,0,0
04-10-2021 23:00,04-10-2021 23:30,4.1,982.25,28.8,0,0
04-10-2021 23:30,05-10-2021 00:00,4.1,982.1,28.5,0,0
05-10-2021 00:00,05-10-2021 00:30,4.1,981.9,28.45,0,0
05-10-2021 00:30,05-10-2021 01:00,4.1,981.85,28.5,0,0
05-10-2021 01:00,05-10-2021 01:30,4.1,981.9,29.15,0,0
05-10-2021 01:30,05-10-2021 02:00,4.1,981.9,29.45,0,0
05-10-2021 02:00,05-10-2021 02:30,4.1,982,29.45,0,0
05-10-2021 02:30,05-10-2021 03:00,4.1,982.2,29.5,0,0
05-10-2021 03:00,05-10-2021 03:30,4.1,982.25,28.75,0,0
05-10-2021 03:30,05-10-2021 04:00,4.1,982.15,28.05,0,0
05-10-2021 04:00,05-10-2021 04:30,4.1,981.85,27.7,0,0
05-10-2021 04:30,05-10-2021 05:00,4.1,981.85,27.75,0,0
05-10-2021 05:00,05-10-2021 05:30,4.1,982.05,27.75,0,0
05-10-2021 05:30,05-10-2021 06:00,4.1,982.65,27.25,0,0
05-10-2021 06:00,05-10-2021 06:30,4.9,983.15,27.25,0,0
05-10-2021 06:30,05-10-2021 07:00,19.3,983.6,27.25,0,0
05-10-2021 07:00,05-10-2021 07:30,32,984,27.4,0,0
05-10-2021 07:30,05-10-2021 08:00,44.7,984.6,27.85,0,0
05-10-2021 08:00,05-10-2021 08:30,77.4,985.15,28.8,0,0
05-10-2021 08:30,05-10-2021 09:00,59.35,985.45,29.25,0,0
05-10-2021 09:00,05-10-2021 09:30,74.7,985.75,30.1,0,0
05-10-2021 09:30,05-10-2021 10:00,89.35,985.9,30.55,0,0
05-10-2021 10:00,05-10-2021 10:30,158.85,986,31.25,0,0
05-10-2021 10:30,05-10-2021 11:00,444.3,986,33.1,0,0
05-10-2021 11:00,05-10-2021 11:30,447.25,985.9,34.45,0,0
05-10-2021 11:30,05-10-2021 12:00,419.8,985.6,34.15,0,0
05-10-2021 12:00,05-10-2021 12:30,127.5,985.05,33.6,0,0
05-10-2021 12:30,05-10-2021 13:00,346.95,984.45,33.5,0,0
05-10-2021 13:00,05-10-2021 13:30,422.6,983.95,35.45,0,0
05-10-2021 13:30,05-10-2021 14:00,240.85,983.5,34.55,0,0
05-10-2021 14:00,05-10-2021 14:30,152.5,983.15,34.1,0,0
05-10-2021 14:30,05-10-2021 15:00,280.45,982.85,35.55,0,0
05-10-2021 15:00,05-10-2021 15:30,139.75,982.55,34.6,0,0
05-10-2021 15:30,05-10-2021 16:00,93.05,982.45,33.7,0,0
05-10-2021 16:00,05-10-2021 16:30,32.65,982.3,32.4,0,0
05-10-2021 16:30,05-10-2021 17:00,17.4,982,32,0,0
05-10-2021 17:00,05-10-2021 17:30,7.35,982.55,29.45,0,0
05-10-2021 17:30,05-10-2021 18:00,8,982.9,28.65,0,0
05-10-2021 18:00,05-10-2021 18:30,4.6,983.35,28.45,0,0
05-10-2021 18:30,05-10-2021 19:00,4.15,983.4,28.5,0,0
05-10-2021 19:00,05-10-2021 19:30,4.2,983.45,27.9,0,0
05-10-2021 19:30,05-10-2021 20:00,4.15,983.7,28,0,0
05-10-2021 20:00,05-10-2021 20:30,4.1,983.95,28.35,0,0
05-10-2021 20:30,05-10-2021 21:00,4.1,984.25,28.4,0,0
05-10-2021 21:00,05-10-2021 21:30,4.1,984.55,28.5,0,0
05-10-2021 21:30,05-10-2021 22:00,4.1,984.7,28.5,0,0
05-10-2021 22:00,05-10-2021 22:30,4.1,984.8,28.35,0,0
05-10-2021 22:30,05-10-2021 23:00,4.1,984.9,28.3,0,0
05-10-2021 23:00,05-10-2021 23:30,4.1,984.85,28.4,0,0
05-10-2021 23:30,06-10-2021 00:00,4.1,984.9,28.15,0,0
06-10-2021 00:00,06-10-2021 00:30,4.15,984.9,27.95,0,0
06-10-2021 00:30,06-10-2021 01:00,4.1,984.9,28.1,0,0
06-10-2021 01:00,06-10-2021 01:30,4.1,984.8,27.95,0,0
06-10-2021 01:30,06-10-2021 02:00,4.1,984.65,27.75,0,0
06-10-2021 02:00,06-10-2021 02:30,4.1,984.4,27.65,0,0
06-10-2021 02:30,06-10-2021 03:00,4.15,984.5,27.45,0,0
06-10-2021 03:00,06-10-2021 03:30,4.15,984.4,27.45,0,0
06-10-2021 03:30,06-10-2021 04:00,4.15,984.45,27.3,0,0
06-10-2021 04:00,06-10-2021 04:30,4.15,984.5,27.4,0,0
06-10-2021 04:30,06-10-2021 05:00,4.15,984.5,27.25,0,0
06-10-2021 05:00,06-10-2021 05:30,4.15,984.5,27.05,0,0
06-10-2021 05:30,06-10-2021 06:00,4.1,984.7,26.85,0,0
06-10-2021 06:00,06-10-2021 06:30,5.2,984.95,26.7,0,0
06-10-2021 06:30,06-10-2021 07:00,12.85,985.15,26.7,0,0
06-10-2021 07:00,06-10-2021 07:30,25.5,985.55,26.9,0,0
06-10-2021 07:30,06-10-2021 08:00,39.8,985.65,27.45,0,0
06-10-2021 08:00,06-10-2021 08:30,53.65,985.95,28.15,0,0
06-10-2021 08:30,06-10-2021 09:00,62.7,986.1,28.9,0,0
06-10-2021 09:00,06-10-2021 09:30,96.15,986.25,29.7,0,0
06-10-2021 09:30,06-10-2021 10:00,99.1,986.4,30.35,0,0
06-10-2021 10:00,06-10-2021 10:30,158.4,986.35,30.7,0,0
06-10-2021 10:30,06-10-2021 11:00,393.95,986.1,32.15,0,0
06-10-2021 11:00,06-10-2021 11:30,377.7,985.8,33.15,0,0
06-10-2021 11:30,06-10-2021 12:00,417.45,985.3,33.4,0,0
06-10-2021 12:00,06-10-2021 12:30,401.35,984.75,33.5,0,0
06-10-2021 12:30,06-10-2021 13:00,439.2,984.25,34.4,0,0
06-10-2021 13:00,06-10-2021 13:30,403.4,983.65,34.65,0,0
06-10-2021 13:30,06-10-2021 14:00,334.85,983.2,34.35,0,0
06-10-2021 14:00,06-10-2021 14:30,270.85,982.8,35.3,0,0
06-10-2021 14:30,06-10-2021 15:00,240.15,982.4,34.35,0,0
06-10-2021 15:00,06-10-2021 15:30,128.35,982.25,34,0,0
06-10-2021 15:30,06-10-2021 16:00,82,981.95,32.85,0,0
06-10-2021 16:00,06-10-2021 16:30,53.05,981.8,32.35,0,0
06-10-2021 16:30,06-10-2021 17:00,39.9,981.65,32.15,0,0
06-10-2021 17:00,06-10-2021 17:30,24.25,981.6,31.65,0,0
06-10-2021 17:30,06-10-2021 18:00,11.1,981.65,31.35,0,0
06-10-2021 18:00,06-10-2021 18:30,4.55,981.75,31,0,0
06-10-2021 18:30,06-10-2021 19:00,4.1,981.85,30.5,0,0
06-10-2021 19:00,06-10-2021 19:30,4.1,982.05,30.05,0,0
06-10-2021 19:30,06-10-2021 20:00,4.1,982.25,29.75,0,0
06-10-2021 20:00,06-10-2021 20:30,4.1,982.4,29.55,0,0
06-10-2021 20:30,06-10-2021 21:00,4.1,982.55,29.1,0,0
06-10-2021 21:00,06-10-2021 21:30,4.1,982.85,28.85,0,0
06-10-2021 21:30,06-10-2021 22:00,4.1,983.1,28.75,0,0
06-10-2021 22:00,06-10-2021 22:30,4.1,983.05,28.45,0,0
06-10-2021 22:30,06-10-2021 23:00,4.1,982.9,28.3,0,0
06-10-2021 23:00,06-10-2021 23:30,4.1,982.8,28.15,0,0
06-10-2021 23:30,07-10-2021 00:00,4.1,982.75,27.65,0,0
07-10-2021 00:00,07-10-2021 00:30,4.15,982.75,27.5,0,0
07-10-2021 00:30,07-10-2021 01:00,4.15,982.75,27.15,0,0
07-10-2021 01:00,07-10-2021 01:30,4.15,982.7,27.1,0,0
07-10-2021 01:30,07-10-2021 02:00,4.1,982.6,26.8,0,0
07-10-2021 02:00,07-10-2021 02:30,4.15,982.45,26.7,0,0
07-10-2021 02:30,07-10-2021 03:00,4.2,982.3,26.6,0,0
07-10-2021 03:00,07-10-2021 03:30,4.15,982.25,26.15,0,0
07-10-2021 03:30,07-10-2021 04:00,4.15,982.4,26.15,0,0
07-10-2021 04:00,07-10-2021 04:30,4.1,982.3,25.75,0,0
07-10-2021 04:30,07-10-2021 05:00,4.15,982.3,25.95,0,0
07-10-2021 05:00,07-10-2021 05:30,4.1,982.55,25.8,0,0
07-10-2021 05:30,07-10-2021 06:00,4.15,982.75,25.65,0,0
07-10-2021 06:00,07-10-2021 06:30,5.5,983,25.55,0,0
07-10-2021 06:30,07-10-2021 07:00,14.1,983.4,25.7,0,0
07-10-2021 07:00,07-10-2021 07:30,27.45,983.85,26.2,0,0
07-10-2021 07:30,07-10-2021 08:00,42.35,984.2,26.6,0,0
07-10-2021 08:00,07-10-2021 08:30,59.6,984.55,27.3,0,0
07-10-2021 08:30,07-10-2021 09:00,77.35,984.85,27.9,0,0
07-10-2021 09:00,07-10-2021 09:30,95.35,984.95,28.5,0,0
07-10-2021 09:30,07-10-2021 10:00,130.55,985.05,29.35,0,0
07-10-2021 10:00,07-10-2021 10:30,228.75,984.95,30.15,0,0
07-10-2021 10:30,07-10-2021 11:00,383.75,984.85,31.15,0,0
07-10-2021 11:00,07-10-2021 11:30,519,984.65,32.3,0,0
07-10-2021 11:30,07-10-2021 12:00,477.2,984.45,32.9,0,0
07-10-2021 12:00,07-10-2021 12:30,565.55,984,33.6,0,0
07-10-2021 12:30,07-10-2021 13:00,546.55,983.5,33.75,0,0
07-10-2021 13:00,07-10-2021 13:30,538.75,983,34.1,0,0
07-10-2021 13:30,07-10-2021 14:00,373.2,982.5,34.15,0,0
07-10-2021 14:00,07-10-2021 14:30,260.15,982,34.3,0,0
07-10-2021 14:30,07-10-2021 15:00,261.5,981.65,34.1,0,0
07-10-2021 15:00,07-10-2021 15:30,115.95,981.45,33.5,0,0
07-10-2021 15:30,07-10-2021 16:00,72.7,981.25,32.45,0,0
07-10-2021 16:00,07-10-2021 16:30,52.25,981.05,32.1,0,0
07-10-2021 16:30,07-10-2021 17:00,39.95,981.05,31.85,0,0
07-10-2021 17:00,07-10-2021 17:30,26.5,981,31.55,0,0
07-10-2021 17:30,07-10-2021 18:00,10.85,981,30.85,0,0
07-10-2021 18:00,07-10-2021 18:30,4.6,981.1,30.2,0,0
07-10-2021 18:30,07-10-2021 19:00,4.1,981.1,29.8,0,0
07-10-2021 19:00,07-10-2021 19:30,4.1,981.25,29.65,0,0
07-10-2021 19:30,07-10-2021 20:00,4.1,981.45,29.15,0,0
07-10-2021 20:00,07-10-2021 20:30,4.1,981.5,28.8,0,0
07-10-2021 20:30,07-10-2021 21:00,4.05,981.5,28.45,0,0
07-10-2021 21:00,07-10-2021 21:30,4.1,981.5,28.3,0,0
07-10-2021 21:30,07-10-2021 22:00,4.05,981.45,28.25,0,0
07-10-2021 22:00,07-10-2021 22:30,4.1,981.4,28.1,0,0
07-10-2021 22:30,07-10-2021 23:00,4.1,981.4,27.6,0,0
07-10-2021 23:00,07-10-2021 23:30,4.1,981.3,27.05,0,0
07-10-2021 23:30,08-10-2021 00:00,4.1,981.25,26.85,0,0
08-10-2021 00:00,08-10-2021 00:30,4.1,981.05,26.6,0,0
08-10-2021 00:30,08-10-2021 01:00,4.15,980.85,26.05,0,0
08-10-2021 01:00,08-10-2021 01:30,4.15,980.9,25.95,0,0
08-10-2021 01:30,08-10-2021 02:00,4.15,980.85,25.85,0,0
08-10-2021 02:00,08-10-2021 02:30,4.1,980.65,25.85,0,0
08-10-2021 02:30,08-10-2021 03:00,4.15,980.6,25.75,0,0
08-10-2021 03:00,08-10-2021 03:30,4.15,980.65,26,0,0
08-10-2021 03:30,08-10-2021 04:00,4.1,980.65,25.9,0,0
08-10-2021 04:00,08-10-2021 04:30,4.1,980.75,25.7,0,0
08-10-2021 04:30,08-10-2021 05:00,4.15,980.85,25.45,0,0
08-10-2021 05:00,08-10-2021 05:30,4.15,981.05,25.5,0,0
08-10-2021 05:30,08-10-2021 06:00,4.15,981.3,25.3,0,0
08-10-2021 06:00,08-10-2021 06:30,5.5,981.6,25.1,0,0
08-10-2021 06:30,08-10-2021 07:00,13.6,982,25.35,0,0
08-10-2021 07:00,08-10-2021 07:30,25.85,982.3,25.7,0,0
08-10-2021 07:30,08-10-2021 08:00,38.5,982.6,26.3,0,0
08-10-2021 08:00,08-10-2021 08:30,54.4,982.9,27.1,0,0
08-10-2021 08:30,08-10-2021 09:00,63.4,983.15,28.15,0,0
08-10-2021 09:00,08-10-2021 09:30,80.8,983.35,29.35,0,0
08-10-2021 09:30,08-10-2021 10:00,92.95,983.4,30.6,0,0
08-10-2021 10:00,08-10-2021 10:30,193.45,980.25,30.8,0,0
08-10-2021 10:30,08-10-2021 11:00,379.45,983.35,32.85,0,0
08-10-2021 11:00,08-10-2021 11:30,562.6,981.8,33.45,0,0
08-10-2021 11:30,08-10-2021 12:00,496.05,982.85,34.5,0,0
08-10-2021 12:00,08-10-2021 12:30,608.45,982.45,34.7,0,0
08-10-2021 12:30,08-10-2021 13:00,601.85,982.15,35.35,0,0
08-10-2021 13:00,08-10-2021 13:30,576,981.7,35.65,0,0
08-10-2021 13:30,08-10-2021 14:00,405.3,981.4,35.7,0,0
08-10-2021 14:00,08-10-2021 14:30,225.6,981.05,35.8,0,0
08-10-2021 14:30,08-10-2021 15:00,272.65,980.85,35.5,0,0
08-10-2021 15:00,08-10-2021 15:30,114.5,980.65,35,0,0
08-10-2021 15:30,08-10-2021 16:00,63.25,980.55,33.7,0,0
08-10-2021 16:00,08-10-2021 16:30,48.6,980.4,33.2,0,0
08-10-2021 16:30,08-10-2021 17:00,36.3,980.3,32.65,0,0
08-10-2021 17:00,08-10-2021 17:30,23.4,980.2,32.2,0,0
08-10-2021 17:30,08-10-2021 18:00,10.2,980.2,31.6,0,0
08-10-2021 18:00,08-10-2021 18:30,4.45,980.35,30.85,0,0
08-10-2021 18:30,08-10-2021 19:00,4.15,980.45,30,0,0
08-10-2021 19:00,08-10-2021 19:30,4.1,980.6,29.75,0,0
08-10-2021 19:30,08-10-2021 20:00,4.1,980.95,29.1,0,0
08-10-2021 20:00,08-10-2021 20:30,4.1,981.15,28.55,0,0
08-10-2021 20:30,08-10-2021 21:00,4.1,981.2,27.8,0,0
08-10-2021 21:00,08-10-2021 21:30,4.05,981.2,27.65,0,0
08-10-2021 21:30,08-10-2021 22:00,4.1,981.2,27.15,0,0
08-10-2021 22:00,08-10-2021 22:30,4.1,981.3,26.7,0,0
08-10-2021 22:30,08-10-2021 23:00,4.1,981.15,26.6,0,0
08-10-2021 23:00,08-10-2021 23:30,4.05,981.2,26.25,0,0
08-10-2021 23:30,09-10-2021 00:00,4.1,981.2,26.05,0,0
09-10-2021 00:00,09-10-2021 00:30,4.15,981.2,25.95,0,0
09-10-2021 00:30,09-10-2021 01:00,4.15,981.15,25.85,0,0
09-10-2021 01:00,09-10-2021 01:30,4.15,981.05,25.75,0,0
09-10-2021 01:30,09-10-2021 02:00,4.2,980.95,25.6,0,0
09-10-2021 02:00,09-10-2021 02:30,4.15,981,25.6,0,0
09-10-2021 02:30,09-10-2021 03:00,4.15,981,25.65,0,0
09-10-2021 03:00,09-10-2021 03:30,4.2,981.05,26.05,0,0
09-10-2021 03:30,09-10-2021 04:00,4.2,980.95,25.6,0,0
09-10-2021 04:00,09-10-2021 04:30,4.2,981,25.3,0,0
09-10-2021 04:30,09-10-2021 05:00,4.2,981.2,25.4,0,0
09-10-2021 05:00,09-10-2021 05:30,4.1,981.3,25.3,0,0
09-10-2021 05:30,09-10-2021 06:00,4.2,981.5,25.15,0,0
09-10-2021 06:00,09-10-2021 06:30,5.4,981.85,24.85,0,0
09-10-2021 06:30,09-10-2021 07:00,13.2,982.15,24.85,0,0
09-10-2021 07:00,09-10-2021 07:30,24.8,982.4,25.15,0,0
09-10-2021 07:30,09-10-2021 08:00,36.35,982.7,26.05,0,0
09-10-2021 08:00,09-10-2021 08:30,49.75,983,27.05,0,0
09-10-2021 08:30,09-10-2021 09:00,59.9,983.35,28.15,0,0
09-10-2021 09:00,09-10-2021 09:30,77.3,983.55,29.4,0,0
09-10-2021 09:30,09-10-2021 10:00,87.55,983.65,30.6,0,0
09-10-2021 10:00,09-10-2021 10:30,174.2,983.6,31.8,0,0
09-10-2021 10:30,09-10-2021 11:00,369,983.65,32.75,0,0
09-10-2021 11:00,09-10-2021 11:30,595.65,983.5,34.15,0,0
09-10-2021 11:30,09-10-2021 12:00,499.85,983.3,35.2,0,0
09-10-2021 12:00,09-10-2021 12:30,645.5,983,36.05,0,0
09-10-2021 12:30,09-10-2021 13:00,631.85,982.6,36.7,0,0
09-10-2021 13:00,09-10-2021 13:30,None,None,None,None,0
09-10-2021 13:30,09-10-2021 14:00,408.9,981.8,37.15,0,0
09-10-2021 14:00,09-10-2021 14:30,214.5,981.45,36.65,0,0
09-10-2021 14:30,09-10-2021 15:00,273,981.2,36.45,0,0
09-10-2021 15:00,09-10-2021 15:30,104.15,981,36,0,0
09-10-2021 15:30,09-10-2021 16:00,52.95,980.95,34.8,0,0
09-10-2021 16:00,09-10-2021 16:30,39.9,980.8,34.15,0,0
09-10-2021 16:30,09-10-2021 17:00,29.65,980.7,33.75,0,0
09-10-2021 17:00,09-10-2021 17:30,20.6,980.75,33,0,0
09-10-2021 17:30,09-10-2021 18:00,9.65,980.75,31.25,0,0
09-10-2021 18:00,09-10-2021 18:30,4.35,980.75,30.05,0,0
09-10-2021 18:30,09-10-2021 19:00,4.1,980.9,29.4,0,0
09-10-2021 19:00,09-10-2021 19:30,4.15,981.2,28.75,0,0
09-10-2021 19:30,09-10-2021 20:00,4.1,981.45,28.25,0,0
09-10-2021 20:00,09-10-2021 20:30,4.1,981.7,28,0,0
09-10-2021 20:30,09-10-2021 21:00,4.1,981.85,28.15,0,0
09-10-2021 21:00,09-10-2021 21:30,4.1,982,27.7,0,0
09-10-2021 21:30,09-10-2021 22:00,4.1,982.1,27.45,0,0
09-10-2021 22:00,09-10-2021 22:30,4.15,982,27.15,0,0
09-10-2021 22:30,09-10-2021 23:00,4.15,981.85,26.75,0,0
09-10-2021 23:00,09-10-2021 23:30,4.1,981.75,26.7,0,0
09-10-2021 23:30,10-10-2021 00:00,4.1,981.8,26.8,0,0
10-10-2021 00:00,10-10-2021 00:30,4.1,981.85,26.45,0,0
10-10-2021 00:30,10-10-2021 01:00,4.1,981.8,26.65,0,0
10-10-2021 01:00,10-10-2021 01:30,4.1,981.75,26.75,0,0
10-10-2021 01:30,10-10-2021 02:00,4.15,981.65,26.5,0,0
10-10-2021 02:00,10-10-2021 02:30,4.1,981.5,26.65,0,0
10-10-2021 02:30,10-10-2021 03:00,4.15,981.5,26.25,0,0
10-10-2021 03:00,10-10-2021 03:30,4.1,981.65,26.15,0,0
10-10-2021 03:30,10-10-2021 04:00,4.1,981.8,26,0,0
10-10-2021 04:00,10-10-2021 04:30,4.1,981.8,25.8,0,0
10-10-2021 04:30,10-10-2021 05:00,4.1,981.8,25.65,0,0
10-10-2021 05:00,10-10-2021 05:30,4.1,982.05,25.6,0,0
10-10-2021 05:30,10-10-2021 06:00,4.1,982.35,25.25,0,0
10-10-2021 06:00,10-10-2021 06:30,5.4,982.6,25,0,0
10-10-2021 06:30,10-10-2021 07:00,13,982.8,25.15,0,0
10-10-2021 07:00,10-10-2021 07:30,23.95,983.2,25.55,0,0
10-10-2021 07:30,10-10-2021 08:00,34.65,983.45,26.55,0,0
10-10-2021 08:00,10-10-2021 08:30,46.2,983.8,27.5,0,0
10-10-2021 08:30,10-10-2021 09:00,54.95,984.15,28.6,0,0
10-10-2021 09:00,10-10-2021 09:30,66.65,984.45,29.8,0,0
10-10-2021 09:30,10-10-2021 10:00,78.8,984.5,30.7,0,0
10-10-2021 10:00,10-10-2021 10:30,159.8,984.5,31.85,0,0
10-10-2021 10:30,10-10-2021 11:00,380.85,984.35,33.35,0,0
10-10-2021 11:00,10-10-2021 11:30,609.35,984,34.7,0,0
10-10-2021 11:30,10-10-2021 12:00,473.45,983.7,35.55,0,0
10-10-2021 12:00,10-10-2021 12:30,630.15,983.4,36.4,0,0
10-10-2021 12:30,10-10-2021 13:00,610.3,983,36.25,0,0
10-10-2021 13:00,10-10-2021 13:30,578.5,982.55,36.95,0,0
10-10-2021 13:30,10-10-2021 14:00,397.5,982.2,36.85,0,0
10-10-2021 14:00,10-10-2021 14:30,219.35,981.95,36.4,0,0
10-10-2021 14:30,10-10-2021 15:00,250,981.8,36.2,0,0
10-10-2021 15:00,10-10-2021 15:30,94.35,981.65,35.65,0,0
10-10-2021 15:30,10-10-2021 16:00,51.05,981.5,34.5,0,0
10-10-2021 16:00,10-10-2021 16:30,38.35,981.35,33.8,0,0
10-10-2021 16:30,10-10-2021 17:00,28.95,981.2,33.1,0,0
10-10-2021 17:00,10-10-2021 17:30,19.85,981.1,32.3,0,0
10-10-2021 17:30,10-10-2021 18:00,9.2,981.05,31.15,0,0
10-10-2021 18:00,10-10-2021 18:30,4.35,981.1,29.75,0,0
10-10-2021 18:30,10-10-2021 19:00,4.15,981.25,29.1,0,0
10-10-2021 19:00,10-10-2021 19:30,4.1,981.45,28.65,0,0
10-10-2021 19:30,10-10-2021 20:00,4.15,981.65,28.15,0,0
10-10-2021 20:00,10-10-2021 20:30,4.15,981.85,27.75,0,0
10-10-2021 20:30,10-10-2021 21:00,4.15,982,27.35,0,0
10-10-2021 21:00,10-10-2021 21:30,4.1,982,27.1,0,0
10-10-2021 21:30,10-10-2021 22:00,4.1,981.9,26.8,0,0
10-10-2021 22:00,10-10-2021 22:30,4.15,981.9,26.4,0,0
10-10-2021 22:30,10-10-2021 23:00,4.1,981.95,26.4,0,0
10-10-2021 23:00,10-10-2021 23:30,4.2,981.9,26.2,0,0
10-10-2021 23:30,11-10-2021 00:00,4.15,981.9,25.85,0,0
11-10-2021 00:00,11-10-2021 00:30,4.15,981.9,25.85,0,0
11-10-2021 00:30,11-10-2021 01:00,4.2,981.95,26,0,0
11-10-2021 01:00,11-10-2021 01:30,4.1,981.95,26,0,0
11-10-2021 01:30,11-10-2021 02:00,4.15,981.9,26.25,0,0
11-10-2021 02:00,11-10-2021 02:30,4.1,981.85,26.05,0,0
11-10-2021 02:30,11-10-2021 03:00,4.1,981.7,25.45,0,0
11-10-2021 03:00,11-10-2021 03:30,4.15,981.6,25.2,0,0
11-10-2021 03:30,11-10-2021 04:00,4.15,981.5,24.8,0,0
11-10-2021 04:00,11-10-2021 04:30,4.1,981.4,25.1,0,0
11-10-2021 04:30,11-10-2021 05:00,4.1,981.3,24.45,0,0
