From Date,To Date,Toluene,Temp,RH,WS,WD
09-02-2022 10:30,09-02-2022 11:00,51,None,64.4,0.85,321.65
09-02-2022 11:00,09-02-2022 11:30,50.3,None,58.65,0.95,310.95
09-02-2022 11:30,09-02-2022 12:00,44.4,None,55.2,0.4,289.45
09-02-2022 12:00,09-02-2022 12:30,77.15,None,52.65,0.95,308.35
09-02-2022 12:30,09-02-2022 13:00,182.3,None,51.35,1.2,282.9
09-02-2022 13:00,09-02-2022 13:30,202.35,None,51.45,0.85,290
09-02-2022 13:30,09-02-2022 14:00,144.3,None,51.65,0.6,270.05
09-02-2022 14:00,09-02-2022 14:30,180.05,None,53.2,1.35,186.25
09-02-2022 14:30,09-02-2022 15:00,198.8,None,52.75,0.8,238.25
09-02-2022 15:00,09-02-2022 15:30,215.9,None,54.35,1.2,247
09-02-2022 15:30,09-02-2022 16:00,245.35,None,55.6,1,240.95
09-02-2022 16:00,09-02-2022 16:30,286.45,None,57.2,0.9,244.2
09-02-2022 16:30,09-02-2022 17:00,249.55,None,58.85,0.95,206.4
09-02-2022 17:00,09-02-2022 17:30,259.2,None,63.15,0.65,279.75
09-02-2022 17:30,09-02-2022 18:00,250.05,None,65.8,0.9,318.65
09-02-2022 18:00,09-02-2022 18:30,217.5,None,67.8,0.7,311.15
09-02-2022 18:30,09-02-2022 19:00,198,None,70.65,0.6,281.9
09-02-2022 19:00,09-02-2022 19:30,259.1,None,72.1,0.65,330.4
09-02-2022 19:30,09-02-2022 20:00,155.3,None,73.9,0.5,333.85
09-02-2022 20:00,09-02-2022 20:30,148.85,None,75.15,0.95,181.4
09-02-2022 20:30,09-02-2022 21:00,116.55,None,75.5,0.65,338.2
09-02-2022 21:00,09-02-2022 21:30,104.7,None,77.7,0.35,317.7
09-02-2022 21:30,09-02-2022 22:00,100.85,None,80.4,0.3,311.05
09-02-2022 22:00,09-02-2022 22:30,94.8,None,81.85,0.3,310.7
09-02-2022 22:30,09-02-2022 23:00,100.2,None,82.85,0.5,309.75
09-02-2022 23:00,09-02-2022 23:30,94.45,None,82.85,0.7,315.8
09-02-2022 23:30,10-02-2022 00:00,82.65,None,81.9,0.95,323.55
10-02-2022 00:00,10-02-2022 00:30,72.65,None,82.35,0.9,325.05
10-02-2022 00:30,10-02-2022 01:00,68.3,None,82.4,0.9,319.9
10-02-2022 01:00,10-02-2022 01:30,52.25,None,81.7,0.85,320.7
10-02-2022 01:30,10-02-2022 02:00,53.45,None,82.8,1.05,327.95
10-02-2022 02:00,10-02-2022 02:30,52.45,None,82.4,0.6,320.5
10-02-2022 02:30,10-02-2022 03:00,53,None,83.2,0.75,328.15
10-02-2022 03:00,10-02-2022 03:30,46.15,None,83.55,0.45,318.45
10-02-2022 03:30,10-02-2022 04:00,41.25,None,84.1,0.5,326.4
10-02-2022 04:00,10-02-2022 04:30,44.65,None,84.15,0.3,322.7
10-02-2022 04:30,10-02-2022 05:00,39.8,None,84.85,0.45,323.25
10-02-2022 05:00,10-02-2022 05:30,32.9,None,84.75,0.5,309.5
10-02-2022 05:30,10-02-2022 06:00,30.95,None,84.5,0.6,307.1
10-02-2022 06:00,10-02-2022 06:30,34.15,None,84.85,0.45,307.05
10-02-2022 06:30,10-02-2022 07:00,38.8,None,85,0.6,306.9
10-02-2022 07:00,10-02-2022 07:30,39.3,None,84.8,0.75,304.25
10-02-2022 07:30,10-02-2022 08:00,36.95,None,84.6,0.85,307.5
10-02-2022 08:00,10-02-2022 08:30,38.6,None,83.9,0.8,308.5
10-02-2022 08:30,10-02-2022 09:00,38.6,None,81.2,0.75,310.85
10-02-2022 09:00,10-02-2022 09:30,38.85,None,75.75,0.6,117.2
10-02-2022 09:30,10-02-2022 10:00,31.55,None,70.85,1.1,171.95
10-02-2022 10:00,10-02-2022 10:30,30.25,None,65.75,1.35,158.2
10-02-2022 10:30,10-02-2022 11:00,32.3,None,60.4,1.35,161.45
10-02-2022 11:00,10-02-2022 11:30,22.75,None,58.1,2,176.95
10-02-2022 11:30,10-02-2022 12:00,20.95,None,54.7,2,174.65
10-02-2022 12:00,10-02-2022 12:30,20.95,None,52.8,2.35,182.1
10-02-2022 12:30,10-02-2022 13:00,22.9,None,51.5,2.4,179.6
10-02-2022 13:00,10-02-2022 13:30,26.85,None,50,2.15,172.5
10-02-2022 13:30,10-02-2022 14:00,34.2,None,48.6,1.7,171.75
10-02-2022 14:00,10-02-2022 14:30,40.15,None,47.65,2.55,174.95
10-02-2022 14:30,10-02-2022 15:00,37.7,None,44.3,3.35,182
10-02-2022 15:00,10-02-2022 15:30,27.95,None,43.35,2.85,176.85
10-02-2022 15:30,10-02-2022 16:00,32.4,None,43.7,2.55,180.2
10-02-2022 16:00,10-02-2022 16:30,29.95,None,43.65,2.9,188
10-02-2022 16:30,10-02-2022 17:00,27.15,None,45.4,2.2,165.85
10-02-2022 17:00,10-02-2022 17:30,27.65,None,44.35,2.45,174.75
10-02-2022 17:30,10-02-2022 18:00,25.75,None,48.55,2.3,173.6
10-02-2022 18:00,10-02-2022 18:30,33.1,None,51.35,1.4,161.85
10-02-2022 18:30,10-02-2022 19:00,45.65,None,54.7,1.1,161.7
10-02-2022 19:00,10-02-2022 19:30,67.3,None,57.4,0.95,158.65
10-02-2022 19:30,10-02-2022 20:00,87.05,None,60.45,0.85,154.6
10-02-2022 20:00,10-02-2022 20:30,108.6,None,62.9,0.55,146.2
10-02-2022 20:30,10-02-2022 21:00,122.4,None,65.8,0.55,140.45
10-02-2022 21:00,10-02-2022 21:30,128.9,None,67.5,0.55,119.65
10-02-2022 21:30,10-02-2022 22:00,112.45,None,67.5,0.75,133.3
10-02-2022 22:00,10-02-2022 22:30,105.55,None,66.75,0.9,147.25
10-02-2022 22:30,10-02-2022 23:00,90.7,None,66.65,0.65,132.05
10-02-2022 23:00,10-02-2022 23:30,79.4,None,67.1,0.8,157.2
10-02-2022 23:30,11-02-2022 00:00,84.3,None,67.9,0.85,147.3
11-02-2022 00:00,11-02-2022 00:30,78.6,None,68.55,0.65,104.2
11-02-2022 00:30,11-02-2022 01:00,62.65,None,67.75,0.55,99.75
11-02-2022 01:00,11-02-2022 01:30,47.05,None,68.15,0.75,127.6
11-02-2022 01:30,11-02-2022 02:00,37.55,None,69.9,0.45,87.75
11-02-2022 02:00,11-02-2022 02:30,32.95,None,70.15,0.5,60.05
11-02-2022 02:30,11-02-2022 03:00,28.35,None,69.85,0.7,98.3
11-02-2022 03:00,11-02-2022 03:30,21.3,None,69.75,0.85,155.1
11-02-2022 03:30,11-02-2022 04:00,18.25,None,70.05,0.75,143.55
11-02-2022 04:00,11-02-2022 04:30,15.75,None,70.95,0.75,133.6
11-02-2022 04:30,11-02-2022 05:00,15.1,None,71.6,0.55,132.15
11-02-2022 05:00,11-02-2022 05:30,14.75,None,71.25,0.7,109.15
11-02-2022 05:30,11-02-2022 06:00,13,None,71.85,0.7,119.05
11-02-2022 06:00,11-02-2022 06:30,12.1,None,72.2,0.75,125.2
11-02-2022 06:30,11-02-2022 07:00,12.4,None,72,0.65,159.75
11-02-2022 07:00,11-02-2022 07:30,10.8,None,71.4,0.75,129.7
11-02-2022 07:30,11-02-2022 08:00,10.25,None,70.2,0.95,125.4
11-02-2022 08:00,11-02-2022 08:30,10.25,None,68.25,0.9,145.9
11-02-2022 08:30,11-02-2022 09:00,11.6,None,65.8,0.6,141.35
11-02-2022 09:00,11-02-2022 09:30,12.95,None,62.35,1.55,155.25
11-02-2022 09:30,11-02-2022 10:00,15.1,None,58.55,1.55,158.9
11-02-2022 10:00,11-02-2022 10:30,18,None,54.85,1.45,162.95
11-02-2022 10:30,11-02-2022 11:00,20.8,None,51.3,1.4,163.95
11-02-2022 11:00,11-02-2022 11:30,20.85,None,48.6,1.7,160.25
11-02-2022 11:30,11-02-2022 12:00,20.5,None,46.05,2,172
11-02-2022 12:00,11-02-2022 12:30,21.55,None,44.05,2.25,179.3
11-02-2022 12:30,11-02-2022 13:00,26.45,None,41.85,2.3,174.45
11-02-2022 13:00,11-02-2022 13:30,26.5,None,41.35,2.85,182.6
11-02-2022 13:30,11-02-2022 14:00,26.05,None,41.7,2.3,173.85
11-02-2022 14:00,11-02-2022 14:30,20,None,42.2,2.2,166.9
11-02-2022 14:30,11-02-2022 15:00,18.4,None,42.5,1.5,164.25
11-02-2022 15:00,11-02-2022 15:30,17.4,None,42.55,1.5,164.9
11-02-2022 15:30,11-02-2022 16:00,18.9,None,43,1.8,162.95
11-02-2022 16:00,11-02-2022 16:30,24.65,None,45,2.15,180.15
11-02-2022 16:30,11-02-2022 17:00,22.5,None,45.85,2.1,178.3
11-02-2022 17:00,11-02-2022 17:30,30.4,None,48.6,1.65,161.2
11-02-2022 17:30,11-02-2022 18:00,27.75,None,51.15,0.85,141.75
11-02-2022 18:00,11-02-2022 18:30,33.15,None,53.5,1.25,153.4
11-02-2022 18:30,11-02-2022 19:00,42.7,None,58.15,0.4,118.15
11-02-2022 19:00,11-02-2022 19:30,56.9,None,62.85,0.45,124.4
11-02-2022 19:30,11-02-2022 20:00,78.2,None,65.25,0.4,139
11-02-2022 20:00,11-02-2022 20:30,92.7,None,67.2,0.5,142.05
11-02-2022 20:30,11-02-2022 21:00,86.95,None,67.65,0.7,155.1
11-02-2022 21:00,11-02-2022 21:30,84.15,None,68.9,0.6,147.85
11-02-2022 21:30,11-02-2022 22:00,88.85,None,69.6,0.65,161.45
11-02-2022 22:00,11-02-2022 22:30,94.55,None,68.6,0.7,127.25
11-02-2022 22:30,11-02-2022 23:00,105.95,None,70.6,0.55,109.05
11-02-2022 23:00,11-02-2022 23:30,101.1,None,73.9,0.5,77.05
11-02-2022 23:30,12-02-2022 00:00,98.7,None,74.1,0.65,59.4
12-02-2022 00:00,12-02-2022 00:30,90,None,72,0.55,77.85
12-02-2022 00:30,12-02-2022 01:00,69.05,None,70.75,0.65,133.8
12-02-2022 01:00,12-02-2022 01:30,52.4,None,69.9,0.6,128.15
12-02-2022 01:30,12-02-2022 02:00,38.65,None,68.4,0.5,108.2
12-02-2022 02:00,12-02-2022 02:30,25.75,None,67.2,0.85,123.45
12-02-2022 02:30,12-02-2022 03:00,19.45,None,68.5,0.5,137.5
12-02-2022 03:00,12-02-2022 03:30,17.55,None,68.75,0.45,226.5
12-02-2022 03:30,12-02-2022 04:00,15.85,None,69.1,0.5,325.8
12-02-2022 04:00,12-02-2022 04:30,14.2,None,69.6,0.5,83.65
12-02-2022 04:30,12-02-2022 05:00,13.9,None,70.65,1,159.15
12-02-2022 05:00,12-02-2022 05:30,12.5,None,71.75,1.05,150.4
12-02-2022 05:30,12-02-2022 06:00,11.55,None,73.25,0.6,128.05
12-02-2022 06:00,12-02-2022 06:30,12.1,None,73.85,0.25,77.25
12-02-2022 06:30,12-02-2022 07:00,13,None,74.25,0.6,96.75
12-02-2022 07:00,12-02-2022 07:30,14.15,None,73.2,0.45,254
12-02-2022 07:30,12-02-2022 08:00,13.55,None,70.2,0.6,112.65
12-02-2022 08:00,12-02-2022 08:30,11.15,None,67.15,1.05,136.9
12-02-2022 08:30,12-02-2022 09:00,11.35,None,64,1.1,137.9
12-02-2022 09:00,12-02-2022 09:30,11.4,None,60.7,1.1,142.5
12-02-2022 09:30,12-02-2022 10:00,11.95,None,56.7,1.25,158.5
12-02-2022 10:00,12-02-2022 10:30,14.45,None,52.4,1.25,168.3
12-02-2022 10:30,12-02-2022 11:00,17.5,None,49.1,1.6,177.35
12-02-2022 11:00,12-02-2022 11:30,19.35,None,46.4,1.35,167
12-02-2022 11:30,12-02-2022 12:00,18.2,None,43.45,2.1,166.9
12-02-2022 12:00,12-02-2022 12:30,19.25,None,40.95,2.35,172.9
12-02-2022 12:30,12-02-2022 13:00,23.05,None,39.95,2.4,171.8
12-02-2022 13:00,12-02-2022 13:30,30.8,None,38.35,2.55,169.7
12-02-2022 13:30,12-02-2022 14:00,41.35,None,38.1,2.15,175.75
12-02-2022 14:00,12-02-2022 14:30,43.6,None,37.95,2.75,171.85
12-02-2022 14:30,12-02-2022 15:00,68.15,None,38.3,2.05,175.35
12-02-2022 15:00,12-02-2022 15:30,62.15,None,38.6,2.75,174.8
12-02-2022 15:30,12-02-2022 16:00,33,None,39.45,2.4,166.3
12-02-2022 16:00,12-02-2022 16:30,40.95,None,40,2.5,179.55
12-02-2022 16:30,12-02-2022 17:00,29.8,None,41.85,1.85,177.2
12-02-2022 17:00,12-02-2022 17:30,58.7,None,43.35,2.65,174.7
12-02-2022 17:30,12-02-2022 18:00,56.75,None,45.9,1.9,168.65
12-02-2022 18:00,12-02-2022 18:30,50.15,None,50.15,1.1,164.45
12-02-2022 18:30,12-02-2022 19:00,62.1,None,55.3,0.4,159.15
12-02-2022 19:00,12-02-2022 19:30,81.5,None,59.25,0.4,152.35
12-02-2022 19:30,12-02-2022 20:00,100.5,None,61,0.4,117.05
12-02-2022 20:00,12-02-2022 20:30,111.45,None,63.3,0.4,116.65
12-02-2022 20:30,12-02-2022 21:00,131.4,None,65.95,0.55,116.8
12-02-2022 21:00,12-02-2022 21:30,140.7,None,68.15,0.35,116
12-02-2022 21:30,12-02-2022 22:00,135.7,None,70.7,0.3,115.9
12-02-2022 22:00,12-02-2022 22:30,135.35,None,73.4,0.4,115.95
12-02-2022 22:30,12-02-2022 23:00,136.8,None,75.05,0.3,116.4
12-02-2022 23:00,12-02-2022 23:30,141.6,None,76.25,0.4,116.1
12-02-2022 23:30,13-02-2022 00:00,147.7,None,77.75,0.3,116.55
13-02-2022 00:00,13-02-2022 00:30,151.45,None,78.8,0.3,116
13-02-2022 00:30,13-02-2022 01:00,150.85,None,78.4,0.3,118.55
13-02-2022 01:00,13-02-2022 01:30,180.7,None,78.9,0.3,120.6
13-02-2022 01:30,13-02-2022 02:00,205.4,None,80.25,0.3,118.25
13-02-2022 02:00,13-02-2022 02:30,176.5,None,80.7,0.3,118.9
13-02-2022 02:30,13-02-2022 03:00,172.4,None,81.9,0.3,121.05
13-02-2022 03:00,13-02-2022 03:30,168.65,None,81.05,0.65,115.7
13-02-2022 03:30,13-02-2022 04:00,150.75,None,79.55,0.85,114.2
13-02-2022 04:00,13-02-2022 04:30,144.95,None,79.75,0.75,110.4
13-02-2022 04:30,13-02-2022 05:00,136.6,None,80.6,0.55,110.35
13-02-2022 05:00,13-02-2022 05:30,131.25,None,80.65,0.65,110.35
13-02-2022 05:30,13-02-2022 06:00,129.75,None,81.2,0.3,110.15
13-02-2022 06:00,13-02-2022 06:30,125.6,None,81.45,0.45,110
13-02-2022 06:30,13-02-2022 07:00,120.95,None,81.3,0.85,109.4
13-02-2022 07:00,13-02-2022 07:30,123.75,None,80.75,0.8,108.65
13-02-2022 07:30,13-02-2022 08:00,116.7,None,81.3,0.45,106.75
13-02-2022 08:00,13-02-2022 08:30,105.4,None,78.3,0.55,101.3
13-02-2022 08:30,13-02-2022 09:00,196.5,None,68.5,1.4,29.5
13-02-2022 09:00,13-02-2022 09:30,87.65,None,64.15,1.4,9.8
13-02-2022 09:30,13-02-2022 10:00,73.5,None,57.95,1.3,180.7
13-02-2022 10:00,13-02-2022 10:30,51,None,50.75,1.8,14.8
13-02-2022 10:30,13-02-2022 11:00,44.65,None,46.4,2,11.65
13-02-2022 11:00,13-02-2022 11:30,151.1,None,44.3,2.2,20.15
13-02-2022 11:30,13-02-2022 12:00,83,None,41.55,1.1,24.05
13-02-2022 12:00,13-02-2022 12:30,79.9,None,40.45,1.05,138.5
13-02-2022 12:30,13-02-2022 13:00,146.2,None,39.5,0.8,311
13-02-2022 13:00,13-02-2022 13:30,185.65,None,39.6,0.8,347
13-02-2022 13:30,13-02-2022 14:00,83.05,None,39.5,1.8,169.9
13-02-2022 14:00,13-02-2022 14:30,174.8,None,41.1,1.4,147.85
13-02-2022 14:30,13-02-2022 15:00,176.9,None,42.45,1.45,331.95
13-02-2022 15:00,13-02-2022 15:30,199.55,None,44.4,1.2,311.9
13-02-2022 15:30,13-02-2022 16:00,88.6,None,46.75,1,315.3
13-02-2022 16:00,13-02-2022 16:30,63.3,None,48.85,1,281.65
13-02-2022 16:30,13-02-2022 17:00,60.55,None,50.85,1.2,352.5
13-02-2022 17:00,13-02-2022 17:30,46.05,None,52.15,1.2,13.25
13-02-2022 17:30,13-02-2022 18:00,39.75,None,55.7,0.6,342.3
13-02-2022 18:00,13-02-2022 18:30,61.65,None,59.9,0.45,308.35
13-02-2022 18:30,13-02-2022 19:00,66.05,None,62.6,0.45,326.8
13-02-2022 19:00,13-02-2022 19:30,68.2,None,65.35,0.3,332.9
13-02-2022 19:30,13-02-2022 20:00,73.35,None,68.7,0.4,332.85
13-02-2022 20:00,13-02-2022 20:30,75.75,None,70.95,0.3,332.9
13-02-2022 20:30,13-02-2022 21:00,70.75,None,72.55,0.35,332.95
13-02-2022 21:00,13-02-2022 21:30,68.35,None,72.9,0.8,333
13-02-2022 21:30,13-02-2022 22:00,68.55,None,73.2,0.35,333.45
13-02-2022 22:00,13-02-2022 22:30,69.1,None,75.65,0.3,333.5
13-02-2022 22:30,13-02-2022 23:00,68.95,None,76.2,0.3,333.5
13-02-2022 23:00,13-02-2022 23:30,73.7,None,77.25,0.3,333.5
13-02-2022 23:30,14-02-2022 00:00,98.75,None,79.3,0.3,333.4
14-02-2022 00:00,14-02-2022 00:30,94.75,None,80.1,0.3,333.4
14-02-2022 00:30,14-02-2022 01:00,96.85,None,80.7,0.3,333.4
14-02-2022 01:00,14-02-2022 01:30,96,None,81.1,0.3,333.2
14-02-2022 01:30,14-02-2022 02:00,86.1,None,81.2,0.3,333.2
14-02-2022 02:00,14-02-2022 02:30,114.15,None,81.2,0.3,333.15
14-02-2022 02:30,14-02-2022 03:00,123.15,None,81.4,0.45,333.15
14-02-2022 03:00,14-02-2022 03:30,97.3,None,82.35,0.65,333
14-02-2022 03:30,14-02-2022 04:00,88.05,None,81.85,0.4,333
14-02-2022 04:00,14-02-2022 04:30,81.4,None,82.05,0.4,332.95
14-02-2022 04:30,14-02-2022 05:00,75.35,None,82.6,0.4,333
14-02-2022 05:00,14-02-2022 05:30,71.1,None,82.85,0.35,332.95
14-02-2022 05:30,14-02-2022 06:00,66.85,None,81.1,0.55,333.05
14-02-2022 06:00,14-02-2022 06:30,56.75,None,74.15,1.2,24.25
14-02-2022 06:30,14-02-2022 07:00,41,None,73.05,0.9,27.45
14-02-2022 07:00,14-02-2022 07:30,35.05,None,77.2,0.55,26.7
14-02-2022 07:30,14-02-2022 08:00,36.05,None,72.35,1.25,14.05
14-02-2022 08:00,14-02-2022 08:30,30.65,None,68.25,1.3,15.6
14-02-2022 08:30,14-02-2022 09:00,27.95,None,65.25,1.6,23
14-02-2022 09:00,14-02-2022 09:30,25.2,None,57.7,2,28.45
14-02-2022 09:30,14-02-2022 10:00,23.55,None,51.3,2.85,30.65
14-02-2022 10:00,14-02-2022 10:30,24.8,None,48.6,3.15,21.85
14-02-2022 10:30,14-02-2022 11:00,22.65,None,46.05,2.95,20.85
14-02-2022 11:00,14-02-2022 11:30,18.75,None,43.6,3.2,22.4
14-02-2022 11:30,14-02-2022 12:00,14.85,None,41.65,3.35,25.65
14-02-2022 12:00,14-02-2022 12:30,14.75,None,39.45,2.75,26.4
14-02-2022 12:30,14-02-2022 13:00,14.7,None,39.45,2.55,27.8
14-02-2022 13:00,14-02-2022 13:30,14.65,None,38.7,1.7,33.5
14-02-2022 13:30,14-02-2022 14:00,14.45,None,37.65,0.7,129.1
14-02-2022 14:00,14-02-2022 14:30,11.05,None,37.1,1.15,177.5
14-02-2022 14:30,14-02-2022 15:00,10.85,None,37.4,1.35,159.25
14-02-2022 15:00,14-02-2022 15:30,15.75,None,39.3,1.15,209.2
14-02-2022 15:30,14-02-2022 16:00,25.15,None,42.8,0.5,157.85
14-02-2022 16:00,14-02-2022 16:30,41.5,None,44.85,1.35,353.85
14-02-2022 16:30,14-02-2022 17:00,48.05,None,47,1.15,322.25
14-02-2022 17:00,14-02-2022 17:30,46.15,None,48.9,1,299.85
14-02-2022 17:30,14-02-2022 18:00,47.25,None,51.55,1.15,177.6
14-02-2022 18:00,14-02-2022 18:30,56.25,None,54.35,1,14.9
14-02-2022 18:30,14-02-2022 19:00,78.6,None,58.15,0.45,177.45
14-02-2022 19:00,14-02-2022 19:30,99.6,None,62.05,0.35,338.4
14-02-2022 19:30,14-02-2022 20:00,135.65,None,64.9,0.3,338.4
14-02-2022 20:00,14-02-2022 20:30,148.3,None,66.85,0.3,338.4
14-02-2022 20:30,14-02-2022 21:00,182.45,None,69.4,0.3,338.35
14-02-2022 21:00,14-02-2022 21:30,200.65,None,71.15,0.3,338.3
14-02-2022 21:30,14-02-2022 22:00,208,None,73.25,0.35,338.3
14-02-2022 22:00,14-02-2022 22:30,218.1,None,74.45,0.35,338.3
14-02-2022 22:30,14-02-2022 23:00,174.4,None,75,0.5,338.3
14-02-2022 23:00,14-02-2022 23:30,142.65,None,74.95,0.5,338.3
14-02-2022 23:30,15-02-2022 00:00,117.2,None,72.35,0.75,180.55
15-02-2022 00:00,15-02-2022 00:30,100.8,None,65.3,1.15,10.05
15-02-2022 00:30,15-02-2022 01:00,93.25,None,66.15,0.85,348.75
15-02-2022 01:00,15-02-2022 01:30,99.15,None,64.15,1.45,25.8
15-02-2022 01:30,15-02-2022 02:00,95.65,None,64.85,1,13.5
15-02-2022 02:00,15-02-2022 02:30,87.85,None,70,0.4,13.85
15-02-2022 02:30,15-02-2022 03:00,86.35,None,73.95,0.3,13.9
15-02-2022 03:00,15-02-2022 03:30,78.65,None,74.85,0.5,15.2
15-02-2022 03:30,15-02-2022 04:00,69.95,None,71.2,0.55,16.6
15-02-2022 04:00,15-02-2022 04:30,42.5,None,73.3,0.3,16.75
15-02-2022 04:30,15-02-2022 05:00,47,None,74.8,0.3,16.8
15-02-2022 05:00,15-02-2022 05:30,44.15,None,75.5,0.3,16.8
15-02-2022 05:30,15-02-2022 06:00,37.95,None,76,0.5,17.2
15-02-2022 06:00,15-02-2022 06:30,36.8,None,74.05,0.5,18.45
15-02-2022 06:30,15-02-2022 07:00,34.2,None,75.2,0.3,18.7
15-02-2022 07:00,15-02-2022 07:30,46.6,None,76.75,0.3,18.7
15-02-2022 07:30,15-02-2022 08:00,59.75,None,77.8,0.4,18.7
15-02-2022 08:00,15-02-2022 08:30,71.2,None,69,1.45,12.55
15-02-2022 08:30,15-02-2022 09:00,63.2,None,63.4,1.85,14.7
15-02-2022 09:00,15-02-2022 09:30,63.15,None,58.6,2.15,10.65
15-02-2022 09:30,15-02-2022 10:00,45.65,None,53.5,1.85,15.6
15-02-2022 10:00,15-02-2022 10:30,34.9,None,46.65,2.2,28.85
15-02-2022 10:30,15-02-2022 11:00,30.05,None,43.65,2.6,30.15
15-02-2022 11:00,15-02-2022 11:30,19.4,None,41.95,2.95,31.8
15-02-2022 11:30,15-02-2022 12:00,23.1,None,40.75,3.2,28.3
15-02-2022 12:00,15-02-2022 12:30,23.05,None,40.05,2.85,22.65
15-02-2022 12:30,15-02-2022 13:00,20.7,None,38.7,2.5,31.55
15-02-2022 13:00,15-02-2022 13:30,21.55,None,38.5,3.2,21.7
15-02-2022 13:30,15-02-2022 14:00,15.45,None,39.15,2.45,21.8
15-02-2022 14:00,15-02-2022 14:30,17.95,None,39.45,1.55,52.2
15-02-2022 14:30,15-02-2022 15:00,15.75,None,37.1,1,150.7
15-02-2022 15:00,15-02-2022 15:30,10.95,None,38.8,0.9,66.1
15-02-2022 15:30,15-02-2022 16:00,13.15,None,40.65,0.6,89
15-02-2022 16:00,15-02-2022 16:30,22.25,None,39.65,1.7,166.85
15-02-2022 16:30,15-02-2022 17:00,22.7,None,39.9,1.45,160.85
15-02-2022 17:00,15-02-2022 17:30,28.7,None,41.2,1.2,152.4
15-02-2022 17:30,15-02-2022 18:00,32.7,None,43.6,0.75,151.6
15-02-2022 18:00,15-02-2022 18:30,45.7,None,47.4,0.75,159.8
15-02-2022 18:30,15-02-2022 19:00,71.3,None,50.2,0.35,156.15
15-02-2022 19:00,15-02-2022 19:30,117.6,None,56,0.35,155.75
15-02-2022 19:30,15-02-2022 20:00,210.1,None,60.7,0.3,159.7
15-02-2022 20:00,15-02-2022 20:30,244.9,None,64.2,0.3,161.8
15-02-2022 20:30,15-02-2022 21:00,226.7,None,66.85,0.3,159.6
15-02-2022 21:00,15-02-2022 21:30,207.4,None,67.75,0.3,159.25
15-02-2022 21:30,15-02-2022 22:00,379,None,68.85,0.3,156.55
15-02-2022 22:00,15-02-2022 22:30,294.65,None,70.7,0.3,155.7
15-02-2022 22:30,15-02-2022 23:00,292.6,None,73.2,0.3,159.35
15-02-2022 23:00,15-02-2022 23:30,453.2,None,73.35,0.3,181.9
15-02-2022 23:30,16-02-2022 00:00,450.1,None,74.6,0.45,181.85
16-02-2022 00:00,16-02-2022 00:30,327.35,None,74.6,0.35,181.8
16-02-2022 00:30,16-02-2022 01:00,225.55,None,76.6,0.3,181.8
16-02-2022 01:00,16-02-2022 01:30,213.2,None,77.95,0.3,181.85
16-02-2022 01:30,16-02-2022 02:00,220.45,None,78.15,0.45,181.8
16-02-2022 02:00,16-02-2022 02:30,161.7,None,77.5,0.3,181.8
16-02-2022 02:30,16-02-2022 03:00,122.9,None,78.6,0.3,181.8
16-02-2022 03:00,16-02-2022 03:30,98.7,None,78.95,0.3,181.7
16-02-2022 03:30,16-02-2022 04:00,146.65,None,78.55,0.3,181.7
16-02-2022 04:00,16-02-2022 04:30,222.05,None,79.65,0.3,181.75
16-02-2022 04:30,16-02-2022 05:00,262.55,None,80.9,0.3,181.7
16-02-2022 05:00,16-02-2022 05:30,245.15,None,80.15,0.3,181.7
16-02-2022 05:30,16-02-2022 06:00,160.5,None,81.2,0.3,181.7
16-02-2022 06:00,16-02-2022 06:30,135.15,None,80.15,0.45,181.65
16-02-2022 06:30,16-02-2022 07:00,114.85,None,79.6,0.45,181.6
16-02-2022 07:00,16-02-2022 07:30,109.1,None,77.8,0.4,181.6
16-02-2022 07:30,16-02-2022 08:00,103.8,None,77.95,0.5,181.55
16-02-2022 08:00,16-02-2022 08:30,115.35,None,74.35,0.7,166.35
16-02-2022 08:30,16-02-2022 09:00,130.55,None,66.2,1.25,159.75
16-02-2022 09:00,16-02-2022 09:30,127.35,None,60.95,1.05,167
16-02-2022 09:30,16-02-2022 10:00,134.85,None,56.55,0.85,158.35
16-02-2022 10:00,16-02-2022 10:30,243.45,None,52,1.35,163.05
16-02-2022 10:30,16-02-2022 11:00,130.8,None,48.6,0.55,89.25
16-02-2022 11:00,16-02-2022 11:30,130.4,None,46.7,1.2,160.55
16-02-2022 11:30,16-02-2022 12:00,99.6,None,43.15,1.8,170.7
16-02-2022 12:00,16-02-2022 12:30,67,None,41.35,1.95,170.6
16-02-2022 12:30,16-02-2022 13:00,48.9,None,40.5,1.7,167.6
16-02-2022 13:00,16-02-2022 13:30,41.75,None,40.25,2.05,176.55
16-02-2022 13:30,16-02-2022 14:00,38.7,None,40.2,1.45,165.4
16-02-2022 14:00,16-02-2022 14:30,47.85,None,40.25,1.8,180.45
16-02-2022 14:30,16-02-2022 15:00,51.95,None,38.9,2.35,181.95
16-02-2022 15:00,16-02-2022 15:30,59.3,None,37.25,1.9,165.25
16-02-2022 15:30,16-02-2022 16:00,56.35,None,38.55,2.15,178.75
16-02-2022 16:00,16-02-2022 16:30,40.4,None,39.65,2.35,165.4
16-02-2022 16:30,16-02-2022 17:00,38.45,None,41.15,2.15,174.55
16-02-2022 17:00,16-02-2022 17:30,39.5,None,43.55,1.8,173.15
16-02-2022 17:30,16-02-2022 18:00,50.15,None,46.85,1.45,169.05
16-02-2022 18:00,16-02-2022 18:30,59.75,None,51.1,1.2,166.75
