From Date,To Date,SR,BP,VWS,AT,RF
02-02-2022 14:45,02-02-2022 15:00,241.3,986.8,None,22.5,0
02-02-2022 15:00,02-02-2022 15:15,220.4,986.8,None,22.9,0
02-02-2022 15:15,02-02-2022 15:30,134.3,986.8,None,22.3,0
02-02-2022 15:30,02-02-2022 15:45,136.2,986.7,None,21.5,0
02-02-2022 15:45,02-02-2022 16:00,115.6,986.5,None,21.2,0
02-02-2022 16:00,02-02-2022 16:15,93.6,986.4,None,21.2,0
02-02-2022 16:15,02-02-2022 16:30,68.1,986.3,None,20.9,0
02-02-2022 16:30,02-02-2022 16:45,55.5,986.2,None,20.4,0
02-02-2022 16:45,02-02-2022 17:00,40.2,986.4,None,19.9,0
02-02-2022 17:00,02-02-2022 17:15,35.3,986.5,None,19.4,0
02-02-2022 17:15,02-02-2022 17:30,22,986.4,None,18.8,0
02-02-2022 17:30,02-02-2022 17:45,13.3,986.5,None,17.7,0
02-02-2022 17:45,02-02-2022 18:00,7,986.6,None,17.1,0
02-02-2022 18:00,02-02-2022 18:15,4,986.6,None,16.2,0
02-02-2022 18:15,02-02-2022 18:30,3.4,986.6,None,16,0
02-02-2022 18:30,02-02-2022 18:45,3.3,986.7,None,16,0
02-02-2022 18:45,02-02-2022 19:00,3.3,987,None,16.4,0
02-02-2022 19:00,02-02-2022 19:15,3.3,987,None,16.2,0
02-02-2022 19:15,02-02-2022 19:30,3.3,987.3,None,16.1,0
02-02-2022 19:30,02-02-2022 19:45,3.3,987.6,None,16.1,0
02-02-2022 19:45,02-02-2022 20:00,3.3,987.7,None,15.8,0
02-02-2022 20:00,02-02-2022 20:15,3.3,987.8,None,15.5,0
02-02-2022 20:15,02-02-2022 20:30,3.3,987.9,None,15.2,0
02-02-2022 20:30,02-02-2022 20:45,3.3,988,None,14.9,0
02-02-2022 20:45,02-02-2022 21:00,3.4,988.2,None,14.7,0
02-02-2022 21:00,02-02-2022 21:15,3.4,988.3,None,14.7,0
02-02-2022 21:15,02-02-2022 21:30,3.4,988.4,None,14.6,0
02-02-2022 21:30,02-02-2022 21:45,3.4,988.5,None,14.3,0
02-02-2022 21:45,02-02-2022 22:00,3.4,988.6,None,14,0
02-02-2022 22:00,02-02-2022 22:15,3.4,988.6,None,14,0
02-02-2022 22:15,02-02-2022 22:30,3.4,988.6,None,14,0
02-02-2022 22:30,02-02-2022 22:45,3.3,988.5,None,13.9,0
02-02-2022 22:45,02-02-2022 23:00,3.3,988.5,None,13.7,0
02-02-2022 23:00,02-02-2022 23:15,3.3,988.3,None,13.8,0
02-02-2022 23:15,02-02-2022 23:30,3.4,988.1,None,13.6,0
02-02-2022 23:30,02-02-2022 23:45,3.3,987.8,None,13.6,0
02-02-2022 23:45,03-02-2022 00:00,3.4,987.7,None,13.7,0
03-02-2022 00:00,03-02-2022 00:15,3.3,987.4,None,13.5,0
03-02-2022 00:15,03-02-2022 00:30,3.3,987.3,None,13.3,0
03-02-2022 00:30,03-02-2022 00:45,3.3,986.9,None,13.1,0
03-02-2022 00:45,03-02-2022 01:00,3.3,986.8,None,13,0
03-02-2022 01:00,03-02-2022 01:15,3.3,986.4,None,12.9,0
03-02-2022 01:15,03-02-2022 01:30,3.3,986,None,12.6,0
03-02-2022 01:30,03-02-2022 01:45,3.3,985.6,None,12.4,0
03-02-2022 01:45,03-02-2022 02:00,3.4,985.5,None,12.3,0
03-02-2022 02:00,03-02-2022 02:15,3.4,985.3,None,12.4,0
03-02-2022 02:15,03-02-2022 02:30,3.4,985.4,None,12.5,0
03-02-2022 02:30,03-02-2022 02:45,3.2,986.5,None,12.6,0
03-02-2022 02:45,03-02-2022 03:00,3.6,986.2,None,12.6,0
03-02-2022 03:00,03-02-2022 03:15,3.5,986.5,None,12.6,0
03-02-2022 03:15,03-02-2022 03:30,3.4,985.9,None,12.6,0
03-02-2022 03:30,03-02-2022 03:45,3.4,985.4,None,12.4,0
03-02-2022 03:45,03-02-2022 04:00,3.3,984.8,None,12.1,0
03-02-2022 04:00,03-02-2022 04:15,3.4,984.6,None,12,0
03-02-2022 04:15,03-02-2022 04:30,3.3,984.3,None,11.9,0
03-02-2022 04:30,03-02-2022 04:45,3.3,983.8,None,11.9,0
03-02-2022 04:45,03-02-2022 05:00,3.3,983.7,None,11.9,0
03-02-2022 05:00,03-02-2022 05:15,3.3,983.7,None,12,0
03-02-2022 05:15,03-02-2022 05:30,3.3,984.5,None,12.1,0
03-02-2022 05:30,03-02-2022 05:45,3.5,985,None,12.3,0
03-02-2022 05:45,03-02-2022 06:00,3.4,984.1,None,12.2,0
03-02-2022 06:00,03-02-2022 06:15,3.5,984.2,None,12.2,0
03-02-2022 06:15,03-02-2022 06:30,3.4,984.3,None,12.1,0
03-02-2022 06:30,03-02-2022 06:45,3.3,984.1,None,11.9,0
03-02-2022 06:45,03-02-2022 07:00,3.5,984,None,11.9,0
03-02-2022 07:00,03-02-2022 07:15,4.4,983.9,None,11.9,0
03-02-2022 07:15,03-02-2022 07:30,6.2,983.9,None,11.9,0
03-02-2022 07:30,03-02-2022 07:45,11.8,983.9,None,11.9,0
03-02-2022 07:45,03-02-2022 08:00,30.7,984.2,None,12,0
03-02-2022 08:00,03-02-2022 08:15,59.9,984.4,None,12.4,0
03-02-2022 08:15,03-02-2022 08:30,48.6,984.7,None,12.6,0
03-02-2022 08:30,03-02-2022 08:45,38,984.9,None,12.6,0
03-02-2022 08:45,03-02-2022 09:00,42.8,984.6,None,12.6,0
03-02-2022 09:00,03-02-2022 09:15,86,985.1,None,12.9,0
03-02-2022 09:15,03-02-2022 09:30,59.9,985.3,None,13.2,0
03-02-2022 09:30,03-02-2022 09:45,59.7,985.3,None,13.2,0
03-02-2022 09:45,03-02-2022 10:00,42.9,985.5,None,13.2,0
03-02-2022 10:00,03-02-2022 10:15,45.4,985.6,None,13.3,0
03-02-2022 10:15,03-02-2022 10:30,55,985.5,None,13.5,0
03-02-2022 10:30,03-02-2022 10:45,81.1,985.4,None,13.9,0
03-02-2022 10:45,03-02-2022 11:00,152.8,984.9,None,14.6,0
03-02-2022 11:00,03-02-2022 11:15,108.5,984.7,None,14.6,0
03-02-2022 11:15,03-02-2022 11:30,147.3,984.2,None,14.7,0
03-02-2022 11:30,03-02-2022 11:45,87.4,984.2,None,14.7,0
03-02-2022 11:45,03-02-2022 12:00,69.6,984.1,None,14.4,0
03-02-2022 12:00,03-02-2022 12:15,80.2,983.9,None,14.4,0
03-02-2022 12:15,03-02-2022 12:30,155.6,983.5,None,15.1,0
03-02-2022 12:30,03-02-2022 12:45,117,983.3,None,15.2,0
03-02-2022 12:45,03-02-2022 13:00,66.3,983.3,None,14.7,0
03-02-2022 13:00,03-02-2022 13:15,64.4,983.1,None,14.4,0
03-02-2022 13:15,03-02-2022 13:30,35.6,983,None,14.2,0
03-02-2022 13:30,03-02-2022 13:45,26.4,983,None,14.2,0
03-02-2022 13:45,03-02-2022 14:00,38.4,982.7,None,14.1,0
03-02-2022 14:00,03-02-2022 14:15,50.4,982.3,None,14.1,0
03-02-2022 14:15,03-02-2022 14:30,31.6,982.3,None,14.1,0
03-02-2022 14:30,03-02-2022 14:45,19.8,982.3,None,14,0
03-02-2022 14:45,03-02-2022 15:00,13.8,982.3,None,13.9,0
03-02-2022 15:00,03-02-2022 15:15,10.7,982.3,None,13.8,0
03-02-2022 15:15,03-02-2022 15:30,9.9,982.3,None,13.7,0
03-02-2022 15:30,03-02-2022 15:45,6.5,982.3,None,13.4,0
03-02-2022 15:45,03-02-2022 16:00,7.1,982.4,None,13.2,0
03-02-2022 16:00,03-02-2022 16:15,12.2,982.4,None,13,0
03-02-2022 16:15,03-02-2022 16:30,9,982.4,None,12.8,0
03-02-2022 16:30,03-02-2022 16:45,5.9,982.4,None,12.8,0
03-02-2022 16:45,03-02-2022 17:00,5.1,982.4,None,12.8,0
03-02-2022 17:00,03-02-2022 17:15,6.1,982.6,None,12.7,0
03-02-2022 17:15,03-02-2022 17:30,5.8,982.7,None,12.7,0
03-02-2022 17:30,03-02-2022 17:45,4.2,982.9,None,12.7,0
03-02-2022 17:45,03-02-2022 18:00,3.6,982.8,None,12.7,0
03-02-2022 18:00,03-02-2022 18:15,3.6,983,None,12.8,0
03-02-2022 18:15,03-02-2022 18:30,3.4,983.2,None,12.9,0
03-02-2022 18:30,03-02-2022 18:45,3.2,983.3,None,12.8,0
03-02-2022 18:45,03-02-2022 19:00,3.4,983.5,None,12.8,0
03-02-2022 19:00,03-02-2022 19:15,3.2,983.6,None,12.6,0
03-02-2022 19:15,03-02-2022 19:30,3.2,983.8,None,12.5,0
03-02-2022 19:30,03-02-2022 19:45,3.2,983.9,None,12.4,0
03-02-2022 19:45,03-02-2022 20:00,3.2,984.1,None,12.3,0
03-02-2022 20:00,03-02-2022 20:15,3.2,984.2,None,12.3,0
03-02-2022 20:15,03-02-2022 20:30,3.2,984.2,None,12.3,0
03-02-2022 20:30,03-02-2022 20:45,3.2,984.2,None,12.2,0
03-02-2022 20:45,03-02-2022 21:00,3.2,984.3,None,12,0
03-02-2022 21:00,03-02-2022 21:15,3.2,984.4,None,11.8,0
03-02-2022 21:15,03-02-2022 21:30,3.2,984.5,None,11.7,0
03-02-2022 21:30,03-02-2022 21:45,3.1,984.6,None,11.5,0
03-02-2022 21:45,03-02-2022 22:00,3.2,984.6,None,11.4,0
03-02-2022 22:00,03-02-2022 22:15,3.2,984.7,None,11.3,0
03-02-2022 22:15,03-02-2022 22:30,3.2,984.7,None,11.1,0
03-02-2022 22:30,03-02-2022 22:45,3.1,984.8,None,11,0
03-02-2022 22:45,03-02-2022 23:00,3.1,984.7,None,10.9,0
03-02-2022 23:00,03-02-2022 23:15,3.1,984.7,None,10.9,0
03-02-2022 23:15,03-02-2022 23:30,3.1,984.6,None,10.9,0
03-02-2022 23:30,03-02-2022 23:45,3.1,984.5,None,10.8,0
03-02-2022 23:45,04-02-2022 00:00,3.1,984.4,None,10.8,0
04-02-2022 00:00,04-02-2022 00:15,3.1,984.4,None,10.8,0
04-02-2022 00:15,04-02-2022 00:30,3.1,984.3,None,10.8,0
04-02-2022 00:30,04-02-2022 00:45,3.1,984.2,None,10.8,0
04-02-2022 00:45,04-02-2022 01:00,3.1,984,None,10.9,0
04-02-2022 01:00,04-02-2022 01:15,3,984,None,10.9,0
04-02-2022 01:15,04-02-2022 01:30,3,984.1,None,10.9,0
04-02-2022 01:30,04-02-2022 01:45,3.1,984,None,10.9,0
04-02-2022 01:45,04-02-2022 02:00,3,983.9,None,10.9,0
04-02-2022 02:00,04-02-2022 02:15,3.1,983.8,None,10.9,0
04-02-2022 02:15,04-02-2022 02:30,3.1,983.6,None,10.9,0
04-02-2022 02:30,04-02-2022 02:45,3.1,983.5,None,10.9,0
04-02-2022 02:45,04-02-2022 03:00,3.1,983.5,None,10.9,0
04-02-2022 03:00,04-02-2022 03:15,3,983.5,None,10.9,0
04-02-2022 03:15,04-02-2022 03:30,3.2,983.6,None,11,0
04-02-2022 03:30,04-02-2022 03:45,3.1,983.6,None,11.1,0
04-02-2022 03:45,04-02-2022 04:00,3.1,983.6,None,11.2,0
04-02-2022 04:00,04-02-2022 04:15,3,983.6,None,11.3,0
04-02-2022 04:15,04-02-2022 04:30,3.2,983.7,None,11.3,0
04-02-2022 04:30,04-02-2022 04:45,3.1,983.8,None,11.4,0
04-02-2022 04:45,04-02-2022 05:00,3,983.8,None,11.4,0
04-02-2022 05:00,04-02-2022 05:15,3.1,983.9,None,11.4,0
04-02-2022 05:15,04-02-2022 05:30,3.1,984.1,None,11.5,0
04-02-2022 05:30,04-02-2022 05:45,3,984.3,None,11.5,0
04-02-2022 05:45,04-02-2022 06:00,3,984.4,None,11.5,0
04-02-2022 06:00,04-02-2022 06:15,3.1,984.6,None,11.5,0
04-02-2022 06:15,04-02-2022 06:30,3,984.7,None,11.4,0
04-02-2022 06:30,04-02-2022 06:45,3,985,None,11.5,0
04-02-2022 06:45,04-02-2022 07:00,3.1,985.1,None,11.4,0
04-02-2022 07:00,04-02-2022 07:15,3.4,985.3,None,11.4,0
04-02-2022 07:15,04-02-2022 07:30,4.6,985.7,None,11.5,0
04-02-2022 07:30,04-02-2022 07:45,6.4,986,None,11.6,0
04-02-2022 07:45,04-02-2022 08:00,10.9,986.3,None,11.6,0
04-02-2022 08:00,04-02-2022 08:15,11.4,986.5,None,11.7,0
04-02-2022 08:15,04-02-2022 08:30,13.6,986.9,None,11.7,0
04-02-2022 08:30,04-02-2022 08:45,26.1,987.2,None,11.7,0
04-02-2022 08:45,04-02-2022 09:00,46.5,987.4,None,12,0
04-02-2022 09:00,04-02-2022 09:15,58.4,987.6,None,12.2,0
04-02-2022 09:15,04-02-2022 09:30,59.2,987.9,None,12.6,0
04-02-2022 09:30,04-02-2022 09:45,102.4,988.1,None,13.1,0
04-02-2022 09:45,04-02-2022 10:00,78.2,988.2,None,13.3,0
04-02-2022 10:00,04-02-2022 10:15,116.5,988.3,None,13.3,0
04-02-2022 10:15,04-02-2022 10:30,134.9,988.3,None,13.8,0
04-02-2022 10:30,04-02-2022 10:45,146.7,988.4,None,14.4,0
04-02-2022 10:45,04-02-2022 11:00,168,988.2,None,14.9,0
04-02-2022 11:00,04-02-2022 11:15,159.7,988.2,None,15.2,0
04-02-2022 11:15,04-02-2022 11:30,295.4,988.1,None,16,0
04-02-2022 11:30,04-02-2022 11:45,186.2,988,None,15.8,0
04-02-2022 11:45,04-02-2022 12:00,200.8,988.1,None,16,0
04-02-2022 12:00,04-02-2022 12:15,163.8,987.9,None,16.1,0
04-02-2022 12:15,04-02-2022 12:30,192.5,987.7,None,15.9,0
04-02-2022 12:30,04-02-2022 12:45,135.7,987.4,None,16.5,0
04-02-2022 12:45,04-02-2022 13:00,228.8,987.1,None,18.3,0
04-02-2022 13:00,04-02-2022 13:15,258.3,986.9,None,17.1,0
04-02-2022 13:15,04-02-2022 13:30,452.9,986.8,None,17.9,0
04-02-2022 13:30,04-02-2022 13:45,446.1,986.7,None,18.5,0
04-02-2022 13:45,04-02-2022 14:00,526.1,986.7,None,19.5,0
04-02-2022 14:00,04-02-2022 14:15,298.2,986.7,None,18.7,0
04-02-2022 14:15,04-02-2022 14:30,218.1,986.7,None,17.5,0
04-02-2022 14:30,04-02-2022 14:45,95.9,986.7,None,16.6,0
04-02-2022 14:45,04-02-2022 15:00,75.5,986.8,None,16.3,0
04-02-2022 15:00,04-02-2022 15:15,289,986.8,None,17.4,0
04-02-2022 15:15,04-02-2022 15:30,99.3,986.7,None,17.3,0
04-02-2022 15:30,04-02-2022 15:45,177,986.8,None,17.3,0
04-02-2022 15:45,04-02-2022 16:00,101.7,986.8,None,17.7,0
04-02-2022 16:00,04-02-2022 16:15,63,986.8,None,17.5,0
04-02-2022 16:15,04-02-2022 16:30,65.4,986.9,None,17.3,0
04-02-2022 16:30,04-02-2022 16:45,59.6,986.8,None,17.2,0
04-02-2022 16:45,04-02-2022 17:00,44.6,986.9,None,17,0
04-02-2022 17:00,04-02-2022 17:15,33.1,986.9,None,16.5,0
04-02-2022 17:15,04-02-2022 17:30,24.2,987,None,15.8,0
04-02-2022 17:30,04-02-2022 17:45,16.1,987.1,None,14.9,0
04-02-2022 17:45,04-02-2022 18:00,8.1,987.3,None,14.1,0
04-02-2022 18:00,04-02-2022 18:15,4.2,987.2,None,13.3,0
04-02-2022 18:15,04-02-2022 18:30,3,987.4,None,12.6,0
04-02-2022 18:30,04-02-2022 18:45,2.9,987.5,None,12.1,0
04-02-2022 18:45,04-02-2022 19:00,2.9,987.8,None,11.7,0
04-02-2022 19:00,04-02-2022 19:15,2.9,987.9,None,11.4,0
04-02-2022 19:15,04-02-2022 19:30,2.8,988,None,11,0
04-02-2022 19:30,04-02-2022 19:45,2.9,988.2,None,10.8,0
04-02-2022 19:45,04-02-2022 20:00,3.1,988.4,None,10.7,0
04-02-2022 20:00,04-02-2022 20:15,3.3,988.5,None,10.6,0
04-02-2022 20:15,04-02-2022 20:30,3.6,988.7,None,10.9,0
04-02-2022 20:30,04-02-2022 20:45,3.4,988.9,None,11.1,0
04-02-2022 20:45,04-02-2022 21:00,2.9,988.8,None,10.3,0
04-02-2022 21:00,04-02-2022 21:15,3.2,989,None,10.2,0
04-02-2022 21:15,04-02-2022 21:30,3.2,989.2,None,9.6,0
04-02-2022 21:30,04-02-2022 21:45,3.3,989.4,None,9.3,0
04-02-2022 21:45,04-02-2022 22:00,3.2,989.4,None,9.2,0
04-02-2022 22:00,04-02-2022 22:15,3.5,989.6,None,9,0
04-02-2022 22:15,04-02-2022 22:30,2.9,989.5,None,8.5,0
04-02-2022 22:30,04-02-2022 22:45,3.1,989.6,None,9,0
04-02-2022 22:45,04-02-2022 23:00,2.9,989.4,None,8.9,0
04-02-2022 23:00,04-02-2022 23:15,2.9,989.3,None,9.2,0
04-02-2022 23:15,04-02-2022 23:30,2.9,989.3,None,9.8,0
04-02-2022 23:30,04-02-2022 23:45,3.1,989.4,None,9.5,0
04-02-2022 23:45,05-02-2022 00:00,3.5,989.4,None,8.6,0
05-02-2022 00:00,05-02-2022 00:15,3.7,989.5,None,8.2,0
05-02-2022 00:15,05-02-2022 00:30,3.3,989.2,None,8.4,0
05-02-2022 00:30,05-02-2022 00:45,3.3,989.2,None,7.8,0
05-02-2022 00:45,05-02-2022 01:00,3.4,989.2,None,8.3,0
05-02-2022 01:00,05-02-2022 01:15,3.7,989.4,None,8.8,0
05-02-2022 01:15,05-02-2022 01:30,3.7,989.4,None,9.2,0
05-02-2022 01:30,05-02-2022 01:45,3.7,989.3,None,9.2,0
05-02-2022 01:45,05-02-2022 02:00,3.6,989.1,None,9.2,0
05-02-2022 02:00,05-02-2022 02:15,3.6,989,None,9,0
05-02-2022 02:15,05-02-2022 02:30,3.5,988.9,None,8.7,0
05-02-2022 02:30,05-02-2022 02:45,3.4,988.7,None,8.2,0
05-02-2022 02:45,05-02-2022 03:00,3.2,988.7,None,6.8,0
05-02-2022 03:00,05-02-2022 03:15,3.2,988.7,None,6,0
05-02-2022 03:15,05-02-2022 03:30,3.1,988.6,None,6.4,0
05-02-2022 03:30,05-02-2022 03:45,3.1,988.7,None,6.7,0
05-02-2022 03:45,05-02-2022 04:00,3.1,988.7,None,6.7,0
05-02-2022 04:00,05-02-2022 04:15,3.1,988.6,None,6.7,0
05-02-2022 04:15,05-02-2022 04:30,3.1,988.6,None,6.7,0
05-02-2022 04:30,05-02-2022 04:45,3.2,988.7,None,6.7,0
05-02-2022 04:45,05-02-2022 05:00,3.2,988.7,None,6.8,0
05-02-2022 05:00,05-02-2022 05:15,3.1,988.7,None,7.2,0
05-02-2022 05:15,05-02-2022 05:30,3.2,988.7,None,7.6,0
05-02-2022 05:30,05-02-2022 05:45,3.1,988.7,None,7.8,0
05-02-2022 05:45,05-02-2022 06:00,3.2,988.9,None,7.9,0
05-02-2022 06:00,05-02-2022 06:15,3.1,989.1,None,7.9,0
05-02-2022 06:15,05-02-2022 06:30,3.1,989.3,None,7.8,0
05-02-2022 06:30,05-02-2022 06:45,3.5,989.5,None,7.7,0
05-02-2022 06:45,05-02-2022 07:00,3.4,989.6,None,7.7,0
05-02-2022 07:00,05-02-2022 07:15,4.4,989.8,None,7.7,0
05-02-2022 07:15,05-02-2022 07:30,7.5,989.9,None,7.6,0
05-02-2022 07:30,05-02-2022 07:45,12.3,990.3,None,7.7,0
05-02-2022 07:45,05-02-2022 08:00,18.3,990.7,None,7.6,0
05-02-2022 08:00,05-02-2022 08:15,23.9,990.9,None,7.9,0
05-02-2022 08:15,05-02-2022 08:30,30.1,991.3,None,7.9,0
05-02-2022 08:30,05-02-2022 08:45,37.5,991.5,None,8.3,0
05-02-2022 08:45,05-02-2022 09:00,50.3,991.7,None,8.6,0
05-02-2022 09:00,05-02-2022 09:15,60.7,992,None,8.6,0
05-02-2022 09:15,05-02-2022 09:30,71.3,992,None,8.8,0
05-02-2022 09:30,05-02-2022 09:45,81,992.1,None,9.3,0
05-02-2022 09:45,05-02-2022 10:00,86.2,992.3,None,9.4,0
05-02-2022 10:00,05-02-2022 10:15,84,992.4,None,9.4,0
05-02-2022 10:15,05-02-2022 10:30,98.4,992.4,None,9.6,0
05-02-2022 10:30,05-02-2022 10:45,104.6,992.5,None,9.7,0
05-02-2022 10:45,05-02-2022 11:00,94.1,992.8,None,9.9,0
05-02-2022 11:00,05-02-2022 11:15,130.8,992.7,None,10,0
05-02-2022 11:15,05-02-2022 11:30,134.2,992.7,None,10.4,0
05-02-2022 11:30,05-02-2022 11:45,145,992.7,None,10.7,0
05-02-2022 11:45,05-02-2022 12:00,164.3,992.6,None,10.9,0
05-02-2022 12:00,05-02-2022 12:15,177.4,992.5,None,11.4,0
05-02-2022 12:15,05-02-2022 12:30,217.2,992.5,None,12.2,0
05-02-2022 12:30,05-02-2022 12:45,231.7,992.3,None,13,0
05-02-2022 12:45,05-02-2022 13:00,248.9,992.2,None,13.8,0
05-02-2022 13:00,05-02-2022 13:15,298,991.9,None,15.7,0
05-02-2022 13:15,05-02-2022 13:30,487.2,991.8,None,15.8,0
05-02-2022 13:30,05-02-2022 13:45,580.7,991.5,None,17.8,0
05-02-2022 13:45,05-02-2022 14:00,538.7,991.1,None,17.3,0
05-02-2022 14:00,05-02-2022 14:15,534.6,990.9,None,17.4,0
05-02-2022 14:15,05-02-2022 14:30,512.6,990.8,None,18.2,0
05-02-2022 14:30,05-02-2022 14:45,252.2,990.6,None,18.1,0
05-02-2022 14:45,05-02-2022 15:00,421.1,990.6,None,18.3,0
05-02-2022 15:00,05-02-2022 15:15,396.3,990.5,None,17.6,0
05-02-2022 15:15,05-02-2022 15:30,109.1,990.5,None,18,0
05-02-2022 15:30,05-02-2022 15:45,163,990.6,None,17.4,0
05-02-2022 15:45,05-02-2022 16:00,82.4,990.6,None,17.4,0
05-02-2022 16:00,05-02-2022 16:15,45.6,990.6,None,17.2,0
05-02-2022 16:15,05-02-2022 16:30,33.3,990.7,None,17,0
05-02-2022 16:30,05-02-2022 16:45,34,990.7,None,16.8,0
05-02-2022 16:45,05-02-2022 17:00,27.1,990.6,None,16.7,0
05-02-2022 17:00,05-02-2022 17:15,23.2,990.4,None,16.3,0
05-02-2022 17:15,05-02-2022 17:30,18.7,990.6,None,15.9,0
05-02-2022 17:30,05-02-2022 17:45,14.1,990.8,None,15,0
05-02-2022 17:45,05-02-2022 18:00,8.9,990.9,None,14.2,0
05-02-2022 18:00,05-02-2022 18:15,5.1,991,None,13.1,0
05-02-2022 18:15,05-02-2022 18:30,3.8,991.1,None,12.4,0
05-02-2022 18:30,05-02-2022 18:45,3.7,991.3,None,11.8,0
05-02-2022 18:45,05-02-2022 19:00,3.6,991.4,None,11.6,0
05-02-2022 19:00,05-02-2022 19:15,3.5,991.5,None,11.4,0
05-02-2022 19:15,05-02-2022 19:30,3,991.7,None,10.7,0
05-02-2022 19:30,05-02-2022 19:45,3.4,992,None,10.5,0
05-02-2022 19:45,05-02-2022 20:00,3.6,992.3,None,10.1,0
05-02-2022 20:00,05-02-2022 20:15,3.4,992.5,None,9.7,0
05-02-2022 20:15,05-02-2022 20:30,3.7,992.8,None,9.5,0
05-02-2022 20:30,05-02-2022 20:45,3.7,992.9,None,9.4,0
05-02-2022 20:45,05-02-2022 21:00,3.6,993,None,9.2,0
05-02-2022 21:00,05-02-2022 21:15,3.6,993.1,None,9.7,0
05-02-2022 21:15,05-02-2022 21:30,3.6,993.3,None,10.1,0
05-02-2022 21:30,05-02-2022 21:45,3.6,993.3,None,9.4,0
05-02-2022 21:45,05-02-2022 22:00,3.5,993.3,None,8.7,0
05-02-2022 22:00,05-02-2022 22:15,3.4,993.3,None,8.8,0
05-02-2022 22:15,05-02-2022 22:30,3.1,993.4,None,8.4,0
05-02-2022 22:30,05-02-2022 22:45,3,993.5,None,8.8,0
05-02-2022 22:45,05-02-2022 23:00,3,993.6,None,8.6,0
05-02-2022 23:00,05-02-2022 23:15,2.9,993.6,None,7.2,0
05-02-2022 23:15,05-02-2022 23:30,3.1,993.7,None,7.5,0
05-02-2022 23:30,05-02-2022 23:45,3.4,993.7,None,7.4,0
05-02-2022 23:45,06-02-2022 00:00,3.4,993.7,None,7.5,0
06-02-2022 00:00,06-02-2022 00:15,3.3,993.5,None,7.6,0
06-02-2022 00:15,06-02-2022 00:30,3.3,993.5,None,7.6,0
06-02-2022 00:30,06-02-2022 00:45,3,993.3,None,7.3,0
06-02-2022 00:45,06-02-2022 01:00,3.7,993.4,None,7,0
06-02-2022 01:00,06-02-2022 01:15,3.7,993.3,None,7.2,0
06-02-2022 01:15,06-02-2022 01:30,3.7,993.3,None,6.8,0
06-02-2022 01:30,06-02-2022 01:45,3.7,993.3,None,6.9,0
06-02-2022 01:45,06-02-2022 02:00,3.5,993.1,None,6.6,0
06-02-2022 02:00,06-02-2022 02:15,3.5,992.9,None,7,0
06-02-2022 02:15,06-02-2022 02:30,3.5,992.7,None,7.3,0
06-02-2022 02:30,06-02-2022 02:45,3.5,992.5,None,7.4,0
06-02-2022 02:45,06-02-2022 03:00,3.4,992.2,None,6.8,0
06-02-2022 03:00,06-02-2022 03:15,3.4,992.1,None,6.7,0
06-02-2022 03:15,06-02-2022 03:30,3.5,991.9,None,6.8,0
06-02-2022 03:30,06-02-2022 03:45,3.3,991.9,None,6.3,0
06-02-2022 03:45,06-02-2022 04:00,3.3,991.8,None,6.1,0
06-02-2022 04:00,06-02-2022 04:15,3.2,991.8,None,6.3,0
06-02-2022 04:15,06-02-2022 04:30,3.1,991.7,None,6.1,0
06-02-2022 04:30,06-02-2022 04:45,3.3,991.6,None,6.3,0
06-02-2022 04:45,06-02-2022 05:00,3.5,991.5,None,5.2,0
06-02-2022 05:00,06-02-2022 05:15,3.1,991.5,None,4.9,0
06-02-2022 05:15,06-02-2022 05:30,3.1,991.6,None,5.9,0
06-02-2022 05:30,06-02-2022 05:45,3.1,991.7,None,5.1,0
06-02-2022 05:45,06-02-2022 06:00,3.1,992,None,5.3,0
06-02-2022 06:00,06-02-2022 06:15,3.2,992.1,None,5.3,0
06-02-2022 06:15,06-02-2022 06:30,3.1,992.2,None,4.9,0
06-02-2022 06:30,06-02-2022 06:45,3.1,992.3,None,4.5,0
06-02-2022 06:45,06-02-2022 07:00,3.6,992.5,None,4.4,0
06-02-2022 07:00,06-02-2022 07:15,5.4,992.5,None,4.5,0
06-02-2022 07:15,06-02-2022 07:30,10.4,992.7,None,4.6,0
06-02-2022 07:30,06-02-2022 07:45,18.7,993,None,4.7,0
06-02-2022 07:45,06-02-2022 08:00,27.6,993.2,None,5.1,0
06-02-2022 08:00,06-02-2022 08:15,36.2,993.4,None,5.9,0
06-02-2022 08:15,06-02-2022 08:30,43.7,993.5,None,6.6,0
06-02-2022 08:30,06-02-2022 08:45,51.7,993.7,None,8.2,0
06-02-2022 08:45,06-02-2022 09:00,111.1,994.1,None,9.6,0
06-02-2022 09:00,06-02-2022 09:15,198.3,994.3,None,10.5,0
06-02-2022 09:15,06-02-2022 09:30,113.6,994.5,None,11.5,0
06-02-2022 09:30,06-02-2022 09:45,137.5,994.6,None,12.9,0
06-02-2022 09:45,06-02-2022 10:00,133.9,994.7,None,14.4,0
06-02-2022 10:00,06-02-2022 10:15,184,994.8,None,15.7,0
06-02-2022 10:15,06-02-2022 10:30,136.3,994.9,None,16.6,0
06-02-2022 10:30,06-02-2022 10:45,181.9,994.9,None,18.1,0
06-02-2022 10:45,06-02-2022 11:00,219,994.7,None,19,0
06-02-2022 11:00,06-02-2022 11:15,505.9,994.6,None,19.5,0
06-02-2022 11:15,06-02-2022 11:30,363.9,994.5,None,19.6,0
06-02-2022 11:30,06-02-2022 11:45,476.1,994.4,None,20.4,0
