PlaceName,latitude,longitude
Partāpur Minor Partapur Minor ,28.91219,77.63593
Kānsi Minor Kansi Minor ,28.85393,77.66542
Teori Minor Teori Minor ,28.7844,77.69988
Sherpur Minor Sherpur Minor ,28.8193,77.54734
Murādnagar Railroad Station Muradnagar Railroad Station MUD Muradnagar Muradnagar Railroad Station Murādnagar Murādnagar Railroad Station,28.76008,77.50482
Modīnagar Railroad Station Modinagar Railroad Station MDNR Modinagar Modinagar Railroad Station Modīnagar Modīnagar Railroad Station,28.82862,77.573
Meerut City Railroad Station Meerut City Railroad Station MTC Meerut City Meerut City Railroad Station,28.97787,77.6767
Nūrnagar Railroad Station Nurnagar Railroad Station Nurnagar Nurnagar Railroad Station Nūrnagar Nūrnagar Railroad Station,28.93745,77.69885
Partāpur Railroad Station Partapur Railroad Station PRTP Partapur Partapur Railroad Station Partāpur Partāpur Railroad Station,28.92124,77.6486
Chāndsāra Railroad Station Chandsara Railroad Station CXA Chandsara Chandsara Railroad Station Chāndsāra Chāndsāra Railroad Station,28.89297,77.72127
Disma Mitra Temple Disma Mitra Temple ,28.8969,77.68444
Meerut University Meerut University ,28.96972,77.73587
Bahrāmpur Morna Bahrampur Morna ,28.99129,77.50369
Mansabgarh Mansabgarh ,28.9948,77.54195
Chobla Chobla ,28.99037,77.52423
Bahrāmpur Khās Bahrampur Khas ,28.98895,77.50457
Timkiya Timkiya ,28.9701,77.51736
Bhūpgarhi Bhupgarhi ,28.97111,77.56229
Bhagwāngarhi Bhagwangarhi ,28.9585,77.54547
Raghunāthpur Raghunathpur ,28.96053,77.50268
Jāni Buzurg Jani Buzurg ,28.95529,77.55465
Chandora Chandora ,28.93737,77.5523
Pūthri Puthri ,28.93362,77.57006
Shipura Shipura ,28.92614,77.5468
Siwāl Khās Siwal Khas ,28.9391,77.52821
Kurāli Kurali ,28.95056,77.52637
Mahpa Mahpa ,28.94594,77.51002
Khānpur Khanpur ,28.9286,77.50633
Nagla Kumba Nagla Kumba ,28.92594,77.53586
Gejha Gejha ,28.92015,77.56332
Muzakkīpur Muzakkipur ,28.91884,77.54238
Faizābād Pachgaon Faizabad Pachgaon ,28.90836,77.53839
Aghera Aghera Aghera,28.90693,77.55401
Kusaidi Kusaidi ,28.90276,77.52303
Loharia Loharia ,28.91508,77.51461
Bāsa Tikri Basa Tikri ,28.89934,77.51118
Johra Johra ,28.8956,77.53448
Sālehnagar Salehnagar ,28.89094,77.53521
Patla Patla ,28.88658,77.50101
Puthri Puthri ,28.869,77.51461
Painga Painga ,28.8575,77.52607
Yāqūtpur Mawj Yaqutpur Mawj ,28.85383,77.55843
Sherpur Sherpur ,28.84989,77.54058
Āsafpur Ujhera Asafpur Ujhera ,28.84928,77.51509
Dabāna Dabana ,28.84233,77.5041
Fīrozpur Firozpur ,28.83075,77.50015
Fatehpur Fatehpur ,28.82526,77.53693
Sonda Sonda ,28.83616,77.52384
Nagla Mūsa Nagla Musa ,28.8424,77.53453
Bodāna Bodana ,28.84402,77.56238
Begamābād Begamabad ,28.8359,77.57143
Phaprāna Phaprana ,28.83222,77.55079
Sikri Khurd Sikri Khurd ,28.81445,77.56714
Nizāmuddīn Nizamuddin ,28.80757,77.56495
Sikri Kalān Sikri Kalan ,28.80539,77.54693
Muhammadpur Qadīm Muhammadpur Qadim ,28.8146,77.52894
Sikhera Hazāri Sikhera Hazari ,28.81998,77.5456
Didauli Didauli ,28.81644,77.51594
Shahzādpur Shahzadpur ,28.80039,77.50667
Abūpura Abupura ,28.79704,77.52165
Kāzimpur Kazimpur ,28.7979,77.55277
Ābidpur Manki Abidpur Manki ,28.7958,77.5686
Deosa Banjārpur Deosa Banjarpur ,28.78066,77.56276
Mānauta Manauta ,28.78416,77.53109
Ukhlārsi Ukhlarsi ,28.76377,77.50753
Jalālābād Jalalabad ,28.76817,77.54169
Misbāhpur Misbahpur ,28.76798,77.55229
Muhammadpur Dheda Muhammadpur Dheda ,28.7519,77.51491
Barka Arifpur Barka Arifpur ,28.75066,77.53847
Bhawānīpur Bhawanipur ,28.75273,77.5492
Sukangarhi Sukangarhi ,28.75499,77.57772
Rohtāsgarhi Rohtasgarhi ,28.76078,77.57094
Kināpur Kinapur ,28.7583,77.59897
Sujānpur Sujanpur ,28.75115,77.60248
Abalpur Abalpur ,28.75047,77.62643
Qāsimpur Qasimpur ,28.75999,77.61184
Amrāla Amrala Amrala Amrāla,28.77998,77.60874
Kalchhīna Kalchhina ,28.76975,77.58455
Nagla Ber Nagla Ber ,28.78529,77.58777
Jahāngīrpur Jahangirpur ,28.79247,77.60441
Bhojpur Bhojpur ,28.79288,77.62845
Patti Patti ,28.79757,77.60943
Prahlādgarhi Prahladgarhi ,28.81445,77.63416
Khanjarpur Khanjarpur ,28.8102,77.60098
Latifpur Tibra Latifpur Tibra ,28.81234,77.58716
Garhi Garhi ,28.82216,77.58502
Gadāna Gadana ,28.82787,77.59107
Machhri Machhri ,28.82329,77.6193
Shāhjahanpur Shahjahanpur ,28.83797,77.62017
Bīdhāpur Bidhapur ,28.83579,77.60707
Bakharba Bakharba ,28.84229,77.60471
Devendrapuri Devendrapuri ,28.84376,77.57785
Vijainagar Vijainagar ,28.8497,77.59553
Harmukh Harmukh ,28.84966,77.58909
Suchetāpuri Suchetapuri ,28.8559,77.58952
Bisokhar Bisokhar Bisokhar,28.8515,77.5842
Krishnāpuri Krishnapuri ,28.85376,77.5945
Govindpuri Govindpuri ,28.85966,77.59162
Sikhera Sikhera Mukarramatpur Sikhera,28.86172,77.57077
Hirdaypur Bhadola Hirdaypur Bhadola ,28.85131,77.62853
Mohiuddīnpur Mohiuddinpur ,28.88459,77.61488
Kāvasth Gānwari Kavasth Ganwari ,28.88459,77.59437
Qādirābād Qadirabad ,28.86633,77.59875
Sāra Sara ,28.8755,77.57407
Ikla Ikla ,28.89494,77.60326
Dimoli Dimoli ,28.90768,77.60059
Bhūr Barāl Bhur Baral ,28.90595,77.62874
Palhera Palhera ,28.91166,77.61819
Chhajupur Chhajupur ,28.91087,77.60668
Dhindāla Dhindala ,28.91876,77.58961
Anjoli Anjoli ,28.92443,77.60618
Soharka Soharka ,28.93108,77.60596
Mahroli Mahroli ,28.92826,77.6233
Partāpur Partapur ,28.91681,77.63772
Ghāt Ghat ,28.94515,77.61879
Bāpu Colony Kalanjri Bapu Colony Kalanjri ,28.94406,77.60261
Kalanjri Kalanjri ,28.93876,77.59175
Bāphar Baphar ,28.95746,77.58377
Nangla Jamālpur Nangla Jamalpur ,28.96704,77.60244
Kithauli Kithauli ,28.97738,77.59274
Kherki Muzakkīpur Kherki Muzakkipur ,28.97603,77.58081
Sisola Buzurg Sisola Buzurg ,28.9829,77.56987
Sisola Khurd Sisola Khurd ,28.99259,77.57253
Sheikhpuri Sheikhpuri ,28.9951,77.59171
Afzalpur Pāwti Afzalpur Pawti ,28.98132,77.60905
Idrīspur Idrispur ,28.99161,77.6115
Pepla Pepla ,28.99367,77.61261
Lakhwaya Lakhwaya Lakhwaya Rasulpur Rasūlpur,28.99972,77.63493
Shivāji Bāzār Shivaji Bazar ,28.99642,77.69623
Aurang Shāhpur Aurang Shahpur Aurang Shahpur Aurang Shāhpur Golabar Golābār,28.9823,77.66782
Kharauli Kharauli ,28.98553,77.64997
Rāmpur Pāoti Rampur Paoti ,28.97738,77.63585
Maliāna Maliana ,28.96548,77.66525
Naībasti Naibasti ,28.96465,77.67473
Berīpura Beripura ,28.9671,77.68773
Sābungodām Sabungodam ,28.97096,77.67507
Kishanpura Kishanpura ,28.97277,77.67593
Multānnagar Multannagar ,28.97205,77.66589
Shekhpur Shekhpur ,28.97528,77.66962
Devpuri Devpuri ,28.97686,77.68782
Prempuri Prempuri ,28.98087,77.68834
Brahmpuri Brahmpuri ,28.9713,77.69559
Hātmābād Meola Hatmabad Meola ,28.96056,77.68533
Mokhampur Mokhampur ,28.95322,77.67052
Nūrnagar Nurnagar ,28.94417,77.69855
Nagla Sherkhān Nagla Sherkhan ,28.93298,77.68902
Rathāni Rathani ,28.93752,77.66847
Sundra Sundra Putha Pūtha Sundra,28.94755,77.65551
Dungrāwali Dungrawali ,28.93914,77.63976
Kunda Kunda ,28.93249,77.65078
Rathāni Rathani ,28.92699,77.65722
Ghopla Ghopla ,28.91899,77.67834
Gothra Gothra ,28.90445,77.69207
Gāgaul Gagaul ,28.89679,77.68016
Itāhra Itahra ,28.88681,77.67039
Solāna Solana ,28.87103,77.65877
Kānsi Kansi ,28.88624,77.65893
Bahādurpur Bahadurpur ,28.88313,77.63846
Saidpur Saidpur ,28.8652,77.64327
Pirthamgarh Pirthamgarh ,28.86779,77.64933
Dilna Dilna ,28.86806,77.671
Churiyāla Churiyala ,28.85657,77.66932
Sakūrpur Sakurpur ,28.84169,77.63769
Bhatjan Bhatjan ,28.83079,77.64375
Talehta Talehta ,28.82962,77.67791
Teori Teori ,28.79963,77.69232
Fazalgarh Marhaiya Fazalgarh Marhaiya ,28.80772,77.66709
Fazalgarh Fazalgarh ,28.8052,77.64547
Palota Palota ,28.8205,77.65202
Bhadaula Bhadaula ,28.79053,77.66653
Teora Teora ,28.7907,77.69794
Raghunāthpur Raghunathpur ,28.7831,77.6822
Mirzapur Mirzapur ,28.77494,77.68962
Kilhora Kilhora ,28.77637,77.6767
Īsāpur Isapur ,28.78299,77.65216
Ishāqnagar Ishaqnagar ,28.76328,77.64439
Nāhli Nahli ,28.76114,77.66872
Haidarnagar Haidarnagar ,28.76155,77.69168
Joya Joya ,28.75273,77.64362
Amīnpur Nagola Aminpur Nagola ,28.7513,77.69595
Dastoi Dastoi ,28.75867,77.73818
Ahmadnagar Ahmadnagar ,28.77261,77.73925
Jogīpura Jogipura ,28.77434,77.73569
Payandāpur Payandapur ,28.78333,77.742
Sarāwa Sarawa ,28.77848,77.70986
Shikārpur Shikarpur ,28.79394,77.71282
Pānchi Panchi ,28.79834,77.74471
Uldhan Uldhan ,28.79975,77.71415
Uldhan Uldhan ,28.80734,77.7214
Sitkuwa Sitkuwa ,28.81321,77.74161
Bhurhānpur Bhurhanpur ,28.82163,77.72479
Rasūlpur Dhantola Rasulpur Dhantola ,28.83167,77.70951
Mīrpura Mirpura ,28.83062,77.72268
Nayāgaon Nayagaon ,28.83925,77.7143
Khandāwali Khandawali ,28.85804,77.72277
Dhanauta Dhanauta ,28.85894,77.73483
Nagla Pātu Nagla Patu ,28.86588,77.69693
Khānpur Khanpur ,28.87167,77.70612
Khera Balrāmpur Khera Balrampur ,28.87989,77.70157
Chāndsāra Chandsara ,28.88301,77.71827
Phaphūnda Phaphunda ,28.88478,77.73977
Narāhra Narahra ,28.90595,77.72698
Hājīpur Hajipur ,28.91869,77.73964
Gāgaul Gagaul ,28.90618,77.69956
Muhammadpur Gumi Muhammadpur Gumi ,28.91966,77.69835
Jurrānpur Jurranpur ,28.92229,77.71492
Budhera Zāhidpur Budhera Zahidpur ,28.92718,77.72509
Ghosipur Ghosipur ,28.92749,77.74264
Bājot Bajot ,28.9291,77.71257
Qāzīpur Qazipur ,28.93846,77.73749
Sergarhi Sergarhi ,28.95037,77.73543
Kuti Sergarhi Kuti Sergarhi ,28.95585,77.73423
Fatehullāhpur Fatehullahpur ,28.94049,77.71488
Tejgarhi Tejgarhi ,28.9625,77.7411
Aurang Shāhpur Aurang Shahpur Aurang Shahpur Aurang Shāhpur Diggi,28.96505,77.73977
Rāmgarhi Ramgarhi ,28.96687,77.74161
Nauchandi Nauchandi ,28.97074,77.71715
Islāmābād Islamabad ,28.9704,77.71145
Beli Bāzār Beli Bazar ,28.97648,77.7008
Khairnagar Khairnagar ,28.98219,77.70479
Shivpuri Shivpuri ,28.98177,77.71235
Subhāshnagar Subhashnagar ,28.98024,77.71715
Vijaynagar Vijaynagar ,28.98763,77.71311
Tahsīl Tahsil ,28.98538,77.70385
Patelnagar Patelnagar ,28.98906,77.70557
Sadr Bāzār Sadr Bazar ,28.993,77.70015
Lālkurti Bāzār Lalkurti Bazar ,28.99848,77.71024
Ādarshnagar Pul Begam Adarshnagar Pul Begam ,28.99338,77.7105
Sāket Saket ,28.98703,77.72629
Rori Rori ,28.85498,77.61027
Pathānpura Pathanpura ,28.98761,77.63475
Lisāri Lisari ,28.9385,77.70041
Kāliyāgarhi Kaliyagarhi ,28.95245,77.7485
Cantonment Cantonment ,28.98581,77.68274
Tikri Tikri ,28.9775,77.55326
Nek Nek ,28.97434,77.5345
Yūsufpur Yusufpur ,28.78341,77.5241
Chandpura Chandpura ,28.84526,77.72264
Salempur Salempur ,28.89466,77.72715
Lock Channel Lock Channel ,28.69584,77.55519
Aurangābād Cut Aurangabad Cut ,28.53044,77.74219
Jalālābād Distributary Jalalabad Distributary ,28.73504,77.53991
Main Kālda Distributary Main Kalda Distributary ,28.67646,77.55202
Khatāna Distributary Khatana Distributary ,28.51856,77.6358
Sikandarābad Distributary Sikandarabad Distributary ,28.5692,77.64336
Dehra Distributary Dehra Distributary ,28.55375,77.70902
Nūrpur Distributary Nurpur Distributary ,28.68039,77.61444
Nūrpur Distributary Nurpur Distributary ,28.57428,77.72029
Jārcha Distributary Jarcha Distributary ,28.51577,77.72741
Left Bhola Distributary Left Bhola Distributary ,28.73414,77.57665
Sadarpur Drain Sadarpur Drain ,28.67333,77.51017
Dhūn Dujāna Drain Dhun Dujana Drain ,28.54442,77.5152
Sādonpur Drain Sadonpur Drain ,28.58171,77.50157
Chitehra Drain Chitehra Drain ,28.54354,77.56588
Palla Drain Palla Drain ,28.52608,77.54798
Hasanpur Drain Hasanpur Drain ,28.61838,77.58603
Hāwai Drain Hawai Drain ,28.65597,77.72559
Shāmli Drain Shamli Drain ,28.70409,77.63267
Chhajārsi Drain Chhajarsi Drain ,28.69003,77.7189
Qādirābād Drain Qadirabad Drain ,28.66291,77.74815
Dhaulāna Drain Dhaulana Drain ,28.59634,77.66682
Jārcha Drain Jarcha Drain ,28.50694,77.69866
Bharāna Drain Bharana Drain ,28.50643,77.69924
North Ghāzīpur Drain North Ghazipur Drain ,28.50819,77.7216
Sanauta Drain Sanauta Drain ,28.53025,77.74237
Gesūpur Drain Gesupur Drain ,28.51592,77.72739
Bajhera Drain Bajhera Drain ,28.55865,77.73185
Nizāmpur Drain Nizampur Drain ,28.6969,77.74289
Kastia Qasimābād Drain Kastia Qasimabad Drain ,28.74121,77.711
Kharauli Drain Kharauli Drain ,28.73237,77.74927
Bhatauna Drain Bhatauna Drain ,28.54912,77.74937
Nandpur Escape Nandpur Escape ,28.63126,77.68278
Siwāya Escape Siwaya Escape ,28.64785,77.69237
Mīrpur Māzra Mirpur Mazra ,28.66194,77.74327
Delhi Cloth Mill Delhi Cloth Mill ,28.68805,77.52897
Nūrpur Minor Nurpur Minor ,28.72507,77.56687
Didwāri Minor Didwari Minor ,28.72737,77.56141
Nāhal Minor Nahal Minor ,28.72067,77.57043
Kusalia Minor Kusalia Minor ,28.71299,77.54017
Dāsna Minor Dasna Minor ,28.67657,77.51446
Kushak Minor Kushak Minor ,28.65565,77.55468
Khichra Minor Khichra Minor ,28.67598,77.53962
Pūthi Minor Puthi Minor ,28.64759,77.56717
Pyāwli Minor Pyawli Minor ,28.58624,77.59141
Left Kālda Minor Left Kalda Minor ,28.62456,77.57451
Bambāwar Minor Bambawar Minor ,28.61111,77.54459
Mahāwar Minor Mahawar Minor ,28.60727,77.5409
Bishnūli Minor Bishnuli Minor ,28.60953,77.5079
Kurīkhera Minor Kurikhera Minor ,28.60103,77.54193
Dhūm Minor Dhum Minor ,28.57582,77.54906
Dādri Minor Dadri Minor ,28.53124,77.56339
Āmka Minor Amka Minor ,28.54945,77.53082
Sunpura Minor Sunpura Minor ,28.5643,77.51008
Kirānchpur Minor Kiranchpur Minor ,28.53532,77.53558
Bhīl Minor Bhil Minor ,28.50738,77.58599
Senthli Minor Senthli Minor ,28.5014,77.63623
Khandera Minor Khandera Minor ,28.53081,77.6192
Bisāhra Minor Bisahra Minor ,28.58492,77.58905
Paradi Minor Paradi Minor ,28.60838,77.60266
Chauna Minor Chauna Minor ,28.63013,77.59697
Lodha Minor Lodha Minor ,28.63439,77.57852
Kakrāna Minor Kakrana Minor ,28.64115,77.64671
Jādonpur Minor Jadonpur Minor ,28.66171,77.60555
Gāland Minor Galand Minor ,28.67034,77.59143
Gordhanpur Minor Gordhanpur Minor ,28.65929,77.58847
Dhabārsi Minor Dhabarsi Minor ,28.70593,77.58363
Kīnāpur Minor Kinapur Minor ,28.70456,77.63066
Amrāla Minor Amrala Minor ,28.72673,77.66755
Sheolāna Minor Sheolana Minor ,28.60892,77.66608
Kalaunda Minor Kalaunda Minor ,28.51639,77.68802
Nagla Nainsukh Minor Nagla Nainsukh Minor ,28.51134,77.65094
Gesūpur Minor Gesupur Minor ,28.52776,77.72533
Pārpa Minor Parpa Minor ,28.55522,77.69731
Bighāpur Minor Bighapur Minor ,28.57184,77.70705
Bāsatpur Minor Basatpur Minor ,28.60152,77.72031
Kāonra Minor Kaonra Minor ,28.50523,77.65652
Ujhera Minor Ujhera Minor ,28.74033,77.50493
Harsāon Minor Harsaon Minor ,28.6644,77.50252
Dāsna Railroad Station Dasna Railroad Station DS Dasna Dasna Railroad Station Dāsna Dāsna Railroad Station,28.69336,77.54579
Atrauli Reserved Forest Atrauli Reserved Forest ,28.74426,77.62517
Mohiuddīnpur Hisāli Mohiuddinpur Hisali ,28.74001,77.50194
Murādgāmpur Pursi Muradgampur Pursi ,28.74475,77.51348
Nūrpur Nurpur ,28.74411,77.55412
Nūrpur Drain Nurpur Drain ,28.72763,77.5627
Chitaura Chitaura ,28.73482,77.54605
Kanauja Kanauja ,28.73271,77.51241
Kusalia Kusalia ,28.71472,77.53176
Nāhal Nahal ,28.7166,77.55601
Mubārakpur Mubarakpur ,28.70443,77.56279
Kālūgarhi Kalugarhi ,28.69818,77.52511
Matiāla Matiala ,28.70751,77.50202
Rasūlpur Sikroda Rasulpur Sikroda ,28.69438,77.51069
Adhyātmiknagar Adhyatmiknagar ,28.68327,77.51314
Masūri Masuri ,28.69276,77.55261
Bayāna Bayana ,28.66296,77.50528
Naiphal Naiphal ,28.65249,77.51193
Saādatnagar Ikla Saadatnagar Ikla ,28.65102,77.53047
Ināyatpur Inayatpur ,28.64447,77.53867
Gujargarhi Gujargarhi ,28.65646,77.52279
Kuriyāgarhi Kuriyagarhi ,28.66239,77.53725
Bhūrgarhi Bhurgarhi ,28.67109,77.54644
Shekhūpur Khichra Shekhupur Khichra ,28.6674,77.56231
Dīnānāthpur Pūthi Dinanathpur Puthi ,28.65757,77.55515
Raghunāthpur Raghunathpur ,28.65945,77.54241
Shādīpur Chhidauli Shadipur Chhidauli ,28.64113,77.55382
Udairāmpur Nagla Udairampur Nagla ,28.63808,77.58236
Hasanpur Hasanpur ,28.63623,77.56652
Kachehra Wārisābad Kachehra Warisabad ,28.63605,77.52112
Duryāi Duryai ,28.6342,77.5061
Islāmābād Kālda Islamabad Kalda ,28.62795,77.53932
Ākalpur Akalpur ,28.61514,77.56605
Bambāwar Bambawar ,28.61213,77.55197
Mahāwar Mahawar ,28.61296,77.53982
Dujāna Dujana ,28.61887,77.5185
Tālawpur Talawpur Hathipur Hāthīpur Talawpur Tālawpur,28.6191,77.50103
Bishnūli Bishnuli ,28.61367,77.50352
Ibādulpur Ibadulpur ,28.59903,77.51691
Milak Khadera Milak Khadera ,28.59334,77.52176
Kurīkhera Kurikhera ,28.59933,77.54442
Irādatpur Iradatpur Iradatpur Irādatpur Rajatpur Rājatpur,28.59839,77.55957
Bisāhra Bisahra ,28.58505,77.56936
Dhūm Mānikpur Dhum Manikpur ,28.5768,77.53395
Sādonpur Jhāl Sadonpur Jhal ,28.58584,77.52378
Dehri Dhūm Dehri Dhum ,28.58419,77.52111
Sādonpur Sadonpur ,28.58773,77.51202
Achheja Achheja ,28.59655,77.50197
Jonsamāna Jonsamana ,28.57993,77.50537
Khera Khera ,28.57591,77.52829
Khedupura Khedupura ,28.57396,77.57399
Barhpura Barhpura ,28.56152,77.55369
Garhi Garhi ,28.55541,77.56112
Āmka Amka ,28.56054,77.52743
Deri Deri ,28.56815,77.51528
Kheri Kheri ,28.5559,77.50799
Bamela Bamela ,28.55134,77.50344
Kirānchpur Kiranchpur ,28.55051,77.51949
Khodna Khodna ,28.54569,77.50391
Khodna Kalān Khodna Kalan ,28.54403,77.51211
Chitehra Chitehra ,28.53681,77.57008
Katera Katera ,28.53085,77.55463
Palla Drain Palla Drain ,28.52082,77.55593
Palla Palla ,28.5172,77.56073
Tilpata Karanbās Tilpata Karanbas ,28.52768,77.52948
Khodna Khurd Khodna Khurd ,28.53592,77.50722
Dewla Dewla ,28.5224,77.50722
Bostān Bostan ,28.51584,77.51558
Gulistānpur Gulistanpur ,28.51075,77.51446
Pāli Pali ,28.51826,77.5518
Sāqīpur Saqipur ,28.50263,77.5273
Makaura Makaura ,28.50591,77.54447
Thāpkhera Thapkhera ,28.5067,77.55498
Datāwli Datawli ,28.51069,77.57
Chamrāwli Borāki Chamrawli Boraki ,28.50643,77.56805
Bhīl Akbarpur Bhil Akbarpur ,28.51428,77.58963
Kot Deri Kot Deri ,28.50892,77.60702
Kot Kot ,28.51277,77.61323
Bhīl Akbarpur Bhil Akbarpur ,28.52297,77.59551
Ānandpur Anandpur ,28.52651,77.61096
Khandera Khandera ,28.52942,77.62696
Jhumanpara Jhumanpara ,28.5434,77.61972
Phūlpur Phulpur ,28.54099,77.60903
Nai Basti Nai Basti Bhirangpur Nai Basti,28.53967,77.59388
Milak Khatāna Milak Khatana ,28.54929,77.59414
Mohiuddīnpur Mohiuddinpur ,28.5553,77.57534
Sāhpur Khurd Sahpur Khurd ,28.56024,77.58568
Dādūpur Dadupur ,28.56476,77.59749
Khatāna Khatana ,28.55843,77.60307
Dhanubās Dhanubas Chakrasenpur Dhanubas Dhanubās,28.55654,77.61813
Uplārsi Uplarsi ,28.55861,77.62645
Gulāothi Khurd Gulaothi Khurd ,28.57087,77.6398
Muthyāni Muthyani ,28.57139,77.62182
Salārpur Kalān Salarpur Kalan ,28.58055,77.60452
Rānoli Latīfpur Ranoli Latifpur ,28.5784,77.58663
Bisāhra Bisahra ,28.58863,77.57496
Tambolipur Tambolipur ,28.5938,77.58658
Patādi Patadi ,28.59135,77.60199
Khangora Khangora ,28.59086,77.63177
Ūncha Amīnpur Uncha Aminpur ,28.60627,77.62019
Rasūlpur Rasulpur ,28.60337,77.59487
Dhaunkalpur Dhaunkalpur ,28.60487,77.57079
Pyāwli Tājpur Pyawli Tajpur ,28.61049,77.58303
Nidhauli Drain Nidhauli Drain ,28.60576,77.63298
Tatārpur Tatarpur ,28.62595,77.60928
Shīdhīpur Shidhipur ,28.6229,77.59461
Chauna Chauna ,28.63454,77.59332
Dehra Dehra ,28.64693,77.60504
Amānpur Lodha Amanpur Lodha ,28.65215,77.57315
Gordhanpur Gordhanpur ,28.65497,77.59646
Madāpur Mustafābād Madapur Mustafabad ,28.67489,77.62564
Gāland Fazailmagar Galand Fazailmagar ,28.68245,77.59002
Bhauwāpur Bhauwapur ,28.68246,77.60697
Hindālpur Hindalpur ,28.68685,77.6189
Lākhan Lakhan Lakhan Lākhan,28.6928,77.60148
Jindalmagar Jindalmagar ,28.69648,77.58306
Mahluddinpur Dhabārsi Mahluddinpur Dhabarsi ,28.7115,77.5786
Masauta Masauta ,28.71173,77.59276
Partāpur Partapur ,28.71933,77.63207
Chhajārsi Kulīchnagar Chhajarsi Kulichnagar ,28.70584,77.61868
Nidori Nidori ,28.72014,77.60448
Samaipur Samaipur ,28.73255,77.57566
Karīmnagar Kathiyāra Karimnagar Kathiyara Akilpur Akīlpur Karimnagar Kathiyara Karīmnagar Kathiyāra,28.7335,77.58714
Nigrāwathi Nigrawathi ,28.7309,77.6007
Shāmli Shamli ,28.73418,77.61551
Muhammadpur Muhammadpur Muhammadpur Sujanpur Sujānpur,28.74351,77.61152
Amīrpur Badhāyala Amirpur Badhayala ,28.74904,77.59057
Kanakpur Kanakpur ,28.74607,77.64562
Datairi Datairi ,28.73651,77.64553
Atrauli Atrauli ,28.73576,77.63579
Mīrānpur Miranpur ,28.72116,77.64184
Jatpur Jatpur ,28.72379,77.65707
Garhi Garhi ,28.73883,77.66907
Jāton ki Mandaiyān Jaton ki Mandaiyan ,28.73582,77.66143
Muqīmpur Muqimpur ,28.73233,77.67257
Pīpla Bandpur Pipla Bandpur ,28.71897,77.67969
Rāmpur Rampur ,28.71988,77.65969
Dūhri Duhri ,28.70665,77.68252
Achpalgarhi Achpalgarhi ,28.70439,77.67008
Swāipur Swaipur ,28.70153,77.68565
Khairābad Khairabad Khairabad Khairpur Khairābad,28.69042,77.67604
Khera Khera ,28.70111,77.64415
Sikhera Sikhera ,28.6879,77.65158
Hāwal Hawal ,28.67758,77.6366
Daihpa Daihpa ,28.68218,77.68566
Himmatnagar Himmatnagar ,28.68003,77.68686
Āzampur Azampur ,28.67758,77.68845
Mithanpura Mithanpura ,28.67499,77.66888
Kandauli Kandauli ,28.66793,77.67433
Bichpura Bichpura ,28.67463,77.66548
Bajhera Khurd Bajhera Khurd ,28.66725,77.63639
Kandaula Kandaula ,28.66533,77.65977
Karanpur Jatta Karanpur Jatta ,28.6523,77.68248
Kakrāna Kakrana ,28.64386,77.64023
Daulatpur Dhīkri Daulatpur Dhikri ,28.62851,77.63845
Mandaiyān Karanpur Mandaiyan Karanpur ,28.64,77.67604
